ReviewId,ApartmentId
45979,7121
45980,2881
45981,5905
45982,6565
45983,3240
45984,6064
45985,1150
45986,5855
45987,5032
45988,8702
45989,4567
45990,6703
45991,2037
45992,7408
45993,3516
45994,6315
45995,5254
45996,1794
45997,8813
45998,9929
45999,5792
46000,5267
46001,1222
46002,6446
46003,544
46004,9552
46005,2786
46006,11854
46007,7697
46008,2236
46009,11040
46010,8166
46011,1341
46012,3961
46013,11971
46014,1201
46015,11776
46016,4438
46017,8019
46018,2058
46019,7704
46020,5365
46021,2529
46022,9279
46023,1113
46024,10648
46025,9863
46026,7247
46027,702
46028,5607
46029,10798
46030,5984
46031,10170
46032,2016
46033,4009
46034,6143
46035,9676
46036,2651
46037,6207
46038,4149
46039,8080
46040,2425
46041,10758
46042,6946
46043,7505
46044,10377
46045,6411
46046,4216
46047,7197
46048,10614
46049,1454
46050,8407
46051,4082
46052,8081
46053,9737
46054,10816
46055,5876
46056,8822
46057,6385
46058,2361
46059,2144
46060,8605
46061,2742
46062,1244
46063,1978
46064,3712
46065,11461
46066,2044
46067,3651
46068,7556
46069,6924
46070,8469
46071,9287
46072,6214
46073,2429
46074,3982
46075,7122
46076,10083
46077,4012
46078,6830
46079,11683
46080,9699
46081,7090
46082,5784
46083,4984
46084,3620
46085,10068
46086,2405
46087,2185
46088,3007
46089,6270
46090,7165
46091,4241
46092,7544
46093,11689
46094,10577
46095,7974
46096,3719
46097,5340
46098,5784
46099,1002
46100,1694
46101,2350
46102,1571
46103,10650
46104,3735
46105,3465
46106,10879
46107,1027
46108,4124
46109,7818
46110,711
46111,9973
46112,4850
46113,69
46114,1860
46115,6096
46116,5922
46117,902
46118,1154
46119,8411
46120,133
46121,1810
46122,8943
46123,5491
46124,7596
46125,972
46126,3379
46127,5824
46128,10186
46129,7795
46130,6343
46131,4196
46132,3518
46133,11113
46134,4755
46135,6508
46136,8832
46137,11406
46138,3400
46139,7561
46140,2695
46141,8235
46142,3543
46143,5432
46144,11541
46145,11914
46146,4812
46147,10237
46148,7744
46149,9602
46150,6442
46151,4015
46152,8798
46153,1521
46154,10692
46155,11628
46156,10284
46157,8002
46158,10358
46159,397
46160,9915
46161,8847
46162,6334
46163,6837
46164,10136
46165,4128
46166,5850
46167,6499
46168,3414
46169,9552
46170,2494
46171,6982
46172,5177
46173,2960
46174,882
46175,2608
46176,1154
46177,5733
46178,1702
46179,483
46180,2962
46181,10861
46182,11027
46183,3817
46184,6845
46185,10335
46186,10032
46187,7200
46188,2765
46189,2992
46190,7981
46191,8273
46192,1296
46193,9938
46194,4080
46195,11809
46196,11679
46197,1335
46198,3561
46199,801
46200,6475
46201,9299
46202,10260
46203,7328
46204,1702
46205,3360
46206,10251
46207,2561
46208,4395
46209,282
46210,9765
46211,10791
46212,4876
46213,3114
46214,10031
46215,5324
46216,5110
46217,1761
46218,454
46219,8817
46220,4035
46221,5594
46222,9966
46223,48
46224,5723
46225,9026
46226,4593
46227,4781
46228,1768
46229,9587
46230,2487
46231,6059
46232,11029
46233,10747
46234,10335
46235,10267
46236,5985
46237,1660
46238,10712
46239,5486
46240,4838
46241,9645
46242,9886
46243,1356
46244,5633
46245,8414
46246,4436
46247,6941
46248,1406
46249,1465
46250,6362
46251,2949
46252,7297
46253,7171
46254,6315
46255,2861
46256,6898
46257,8897
46258,1398
46259,3932
46260,7878
46261,3736
46262,9783
46263,6149
46264,7591
46265,9901
46266,10642
46267,10169
46268,992
46269,1867
46270,1355
46271,7421
46272,70
46273,2370
46274,2052
46275,11830
46276,1542
46277,5484
46278,5268
46279,161
46280,4551
46281,7180
46282,6688
46283,2431
46284,9628
46285,4528
46286,4569
46287,3661
46288,7689
46289,9397
46290,7027
46291,1170
46292,5934
46293,2633
46294,3325
46295,11378
46296,6517
46297,7787
46298,8673
46299,6816
46300,212
46301,5167
46302,3289
46303,6000
46304,6144
46305,1629
46306,1932
46307,329
46308,7150
46309,825
46310,4420
46311,7226
46312,10055
46313,5566
46314,11597
46315,7300
46316,2727
46317,10084
46318,493
46319,340
46320,6738
46321,3808
46322,9530
46323,3924
46324,10452
46325,6570
46326,348
46327,10775
46328,7827
46329,8634
46330,545
46331,11443
46332,10484
46333,1516
46334,10550
46335,1708
46336,9382
46337,1539
46338,4841
46339,7594
46340,6382
46341,10409
46342,8984
46343,4204
46344,8432
46345,8915
46346,6933
46347,5270
46348,1560
46349,4099
46350,3673
46351,11366
46352,8290
46353,6088
46354,961
46355,6181
46356,6892
46357,9505
46358,1226
46359,8216
46360,11893
46361,4094
46362,5413
46363,5718
46364,2066
46365,775
46366,10487
46367,6068
46368,10093
46369,11446
46370,11535
46371,5884
46372,8218
46373,8607
46374,6212
46375,3517
46376,5880
46377,8464
46378,1643
46379,7483
46380,7968
46381,7699
46382,4914
46383,6343
46384,9998
46385,6032
46386,3516
46387,105
46388,3817
46389,1551
46390,10073
46391,11993
46392,5136
46393,10396
46394,3777
46395,6638
46396,6850
46397,7907
46398,6030
46399,11438
46400,4458
46401,10267
46402,4467
46403,3492
46404,5894
46405,7231
46406,2236
46407,8111
46408,6994
46409,2615
46410,1539
46411,726
46412,3702
46413,1589
46414,10540
46415,4730
46416,297
46417,10683
46418,350
46419,11492
46420,4192
46421,8859
46422,1439
46423,10110
46424,10582
46425,4374
46426,11498
46427,8126
46428,10298
46429,4549
46430,2959
46431,1980
46432,11376
46433,9366
46434,3848
46435,11876
46436,5349
46437,4398
46438,4468
46439,2279
46440,8435
46441,8461
46442,3442
46443,10444
46444,6892
46445,1936
46446,4731
46447,6884
46448,6822
46449,7695
46450,6299
46451,6395
46452,132
46453,7622
46454,11118
46455,8778
46456,3677
46457,10193
46458,6996
46459,4202
46460,5388
46461,3121
46462,10704
46463,10243
46464,435
46465,11371
46466,1123
46467,5122
46468,1324
46469,1744
46470,6463
46471,9993
46472,525
46473,1399
46474,1419
46475,6112
46476,5463
46477,5925
46478,5235
46479,6441
46480,10748
46481,5039
46482,10440
46483,6865
46484,2570
46485,6071
46486,7515
46487,8291
46488,2712
46489,1650
46490,5105
46491,1782
46492,10060
46493,1418
46494,9188
46495,1735
46496,7431
46497,2719
46498,3671
46499,7073
46500,4334
46501,1928
46502,10003
46503,7768
46504,8726
46505,2871
46506,2
46507,3158
46508,11178
46509,9435
46510,10407
46511,909
46512,5692
46513,5023
46514,7032
46515,939
46516,5414
46517,11535
46518,6426
46519,6091
46520,10747
46521,699
46522,9528
46523,2119
46524,5264
46525,10452
46526,10047
46527,5227
46528,10176
46529,3060
46530,9144
46531,11622
46532,11776
46533,2490
46534,5154
46535,698
46536,6464
46537,6546
46538,1388
46539,5842
46540,4026
46541,4852
46542,2221
46543,3827
46544,9019
46545,5603
46546,7712
46547,2091
46548,3339
46549,9845
46550,11199
46551,9222
46552,2619
46553,6034
46554,3578
46555,8576
46556,3785
46557,5013
46558,1652
46559,469
46560,2099
46561,879
46562,8091
46563,10547
46564,4150
46565,2475
46566,8386
46567,3121
46568,2305
46569,45
46570,1724
46571,3385
46572,7835
46573,532
46574,10007
46575,2560
46576,1358
46577,9758
46578,883
46579,2103
46580,4430
46581,9451
46582,8894
46583,1626
46584,266
46585,8121
46586,11885
46587,6213
46588,6510
46589,8526
46590,3673
46591,5735
46592,3666
46593,7733
46594,6931
46595,8750
46596,10339
46597,11039
46598,773
46599,2
46600,10828
46601,5450
46602,11495
46603,9646
46604,10689
46605,8768
46606,2171
46607,5176
46608,9095
46609,11350
46610,7077
46611,11282
46612,2211
46613,4693
46614,6410
46615,4105
46616,3966
46617,3702
46618,8037
46619,11835
46620,4401
46621,4293
46622,11456
46623,2918
46624,883
46625,10344
46626,1205
46627,3035
46628,3196
46629,4249
46630,7200
46631,6705
46632,3381
46633,1839
46634,8064
46635,3573
46636,2815
46637,9147
46638,6283
46639,7903
46640,8156
46641,4558
46642,11979
46643,3393
46644,3229
46645,632
46646,11449
46647,7960
46648,9769
46649,10987
46650,11764
46651,1957
46652,9799
46653,3966
46654,5470
46655,6325
46656,9737
46657,3213
46658,948
46659,6524
46660,6773
46661,3870
46662,3655
46663,769
46664,9009
46665,7071
46666,11132
46667,4275
46668,2218
46669,11370
46670,8796
46671,2617
46672,6752
46673,2986
46674,10232
46675,8998
46676,11218
46677,4312
46678,10366
46679,10123
46680,5665
46681,2430
46682,10545
46683,8647
46684,2500
46685,5564
46686,6215
46687,3258
46688,8776
46689,6601
46690,6692
46691,4151
46692,673
46693,1969
46694,1870
46695,11735
46696,1490
46697,9469
46698,7758
46699,3082
46700,9653
46701,7697
46702,10786
46703,3017
46704,9767
46705,10350
46706,5985
46707,6567
46708,7859
46709,10520
46710,6636
46711,8070
46712,2425
46713,4785
46714,10029
46715,3653
46716,3611
46717,9572
46718,3599
46719,11831
46720,9636
46721,8318
46722,6170
46723,1071
46724,11349
46725,11767
46726,10761
46727,23
46728,9966
46729,8655
46730,10538
46731,4832
46732,6069
46733,3667
46734,9425
46735,11668
46736,4710
46737,3998
46738,7737
46739,6823
46740,951
46741,8700
46742,11385
46743,11180
46744,8934
46745,8746
46746,3486
46747,5092
46748,1729
46749,8921
46750,11914
46751,3153
46752,8050
46753,7026
46754,10953
46755,9929
46756,10757
46757,4883
46758,4748
46759,101
46760,3320
46761,11799
46762,11237
46763,6969
46764,4670
46765,10100
46766,2429
46767,9598
46768,9999
46769,10494
46770,2165
46771,10027
46772,3184
46773,9417
46774,9815
46775,10819
46776,7258
46777,10572
46778,184
46779,6311
46780,5834
46781,3168
46782,2444
46783,44
46784,11396
46785,8263
46786,10022
46787,4679
46788,4068
46789,11178
46790,11691
46791,7525
46792,10147
46793,1723
46794,11090
46795,11959
46796,9219
46797,2905
46798,11418
46799,3947
46800,1880
46801,3442
46802,6247
46803,502
46804,1010
46805,11843
46806,8539
46807,6029
46808,1739
46809,6938
46810,6317
46811,2738
46812,2025
46813,8797
46814,9321
46815,10475
46816,8848
46817,227
46818,10212
46819,3151
46820,8391
46821,5823
46822,3354
46823,7450
46824,10022
46825,9374
46826,6565
46827,3328
46828,5081
46829,1222
46830,124
46831,2526
46832,11315
46833,670
46834,5190
46835,1516
46836,6611
46837,10221
46838,2681
46839,9134
46840,9931
46841,2138
46842,6644
46843,4298
46844,9107
46845,9010
46846,3253
46847,1300
46848,6057
46849,169
46850,5591
46851,5700
46852,2434
46853,9783
46854,10316
46855,11722
46856,4562
46857,6372
46858,1331
46859,10392
46860,1204
46861,8542
46862,3862
46863,189
46864,1750
46865,9414
46866,11715
46867,5745
46868,1829
46869,3116
46870,229
46871,1068
46872,6864
46873,3087
46874,7710
46875,9234
46876,5883
46877,10822
46878,611
46879,2121
46880,10211
46881,11708
46882,10772
46883,5771
46884,9992
46885,1878
46886,8695
46887,11542
46888,2748
46889,8176
46890,10032
46891,3201
46892,6023
46893,8646
46894,4574
46895,9642
46896,2260
46897,2159
46898,3028
46899,10570
46900,6492
46901,6339
46902,10291
46903,7081
46904,3149
46905,4445
46906,6273
46907,206
46908,3190
46909,1755
46910,41
46911,9455
46912,1618
46913,4770
46914,7983
46915,551
46916,9326
46917,4735
46918,1325
46919,7205
46920,2873
46921,10024
46922,6030
46923,5025
46924,9479
46925,3809
46926,11110
46927,10185
46928,9218
46929,2363
46930,2445
46931,602
46932,11181
46933,6198
46934,6711
46935,6059
46936,3350
46937,8839
46938,10129
46939,9442
46940,8824
46941,4309
46942,8665
46943,11850
46944,8490
46945,5854
46946,10298
46947,11068
46948,712
46949,9494
46950,8035
46951,4218
46952,11196
46953,1839
46954,4963
46955,2203
46956,4488
46957,2644
46958,2276
46959,10784
46960,402
46961,10959
46962,1281
46963,101
46964,10732
46965,3947
46966,997
46967,7507
46968,3616
46969,2259
46970,8481
46971,3219
46972,11893
46973,5689
46974,5225
46975,4125
46976,10496
46977,915
46978,171
46979,9198
46980,6121
46981,2048
46982,8269
46983,728
46984,10296
46985,6857
46986,5443
46987,10483
46988,4989
46989,1858
46990,2410
46991,10225
46992,5274
46993,7439
46994,2468
46995,1328
46996,10189
46997,11140
46998,4496
46999,8040
47000,2621
47001,9028
47002,3557
47003,5156
47004,10784
47005,8235
47006,5867
47007,4685
47008,10438
47009,5063
47010,6358
47011,6594
47012,11078
47013,6273
47014,6335
47015,3460
47016,10020
47017,7578
47018,8385
47019,494
47020,3227
47021,11888
47022,10189
47023,8098
47024,9228
47025,5248
47026,1131
47027,9374
47028,899
47029,1733
47030,5998
47031,9293
47032,611
47033,10174
47034,7634
47035,8857
47036,910
47037,4878
47038,3348
47039,1246
47040,2834
47041,3805
47042,1422
47043,6747
47044,275
47045,3612
47046,5933
47047,9186
47048,817
47049,4134
47050,1137
47051,11471
47052,1590
47053,4097
47054,9857
47055,9909
47056,830
47057,3876
47058,777
47059,11283
47060,4707
47061,9555
47062,2705
47063,10277
47064,804
47065,11269
47066,2491
47067,3703
47068,10290
47069,1543
47070,1816
47071,6580
47072,2615
47073,6745
47074,5063
47075,7805
47076,11971
47077,10134
47078,8491
47079,1654
47080,2388
47081,7281
47082,6472
47083,7290
47084,3457
47085,1722
47086,4026
47087,2542
47088,8675
47089,6560
47090,4914
47091,2707
47092,769
47093,4273
47094,2510
47095,1877
47096,2070
47097,10013
47098,9332
47099,2817
47100,5281
47101,921
47102,4779
47103,8787
47104,9193
47105,2495
47106,8726
47107,1933
47108,619
47109,9106
47110,3373
47111,1219
47112,1314
47113,7103
47114,2137
47115,5459
47116,5905
47117,4863
47118,9260
47119,819
47120,4879
47121,5273
47122,6875
47123,8387
47124,10448
47125,4868
47126,7994
47127,9889
47128,1740
47129,5642
47130,2194
47131,4891
47132,2607
47133,10952
47134,4417
47135,7582
47136,4892
47137,4147
47138,11438
47139,1421
47140,9087
47141,4692
47142,8359
47143,7118
47144,9389
47145,11156
47146,1273
47147,7007
47148,3290
47149,10867
47150,2283
47151,10726
47152,791
47153,10833
47154,1304
47155,7334
47156,11909
47157,8655
47158,2791
47159,2572
47160,3099
47161,2320
47162,648
47163,6185
47164,5647
47165,570
47166,7374
47167,891
47168,8741
47169,10073
47170,9635
47171,291
47172,1234
47173,10946
47174,5644
47175,7259
47176,10251
47177,6804
47178,1627
47179,5569
47180,1519
47181,3226
47182,6507
47183,1996
47184,11085
47185,10093
47186,10779
47187,5728
47188,3251
47189,3927
47190,9674
47191,8028
47192,9717
47193,9875
47194,9867
47195,6032
47196,214
47197,144
47198,3653
47199,2731
47200,9686
47201,4468
47202,10698
47203,403
47204,6201
47205,11901
47206,11762
47207,9134
47208,2351
47209,7107
47210,1043
47211,4893
47212,8965
47213,10809
47214,11999
47215,11593
47216,6791
47217,7058
47218,10587
47219,3221
47220,3344
47221,32
47222,2423
47223,10675
47224,464
47225,10999
47226,5518
47227,3219
47228,2584
47229,7665
47230,6940
47231,9653
47232,1061
47233,6986
47234,2583
47235,5887
47236,7399
47237,11212
47238,6667
47239,8011
47240,3277
47241,7493
47242,2806
47243,5784
47244,11951
47245,3252
47246,9661
47247,5953
47248,9528
47249,3778
47250,10857
47251,9898
47252,6382
47253,10125
47254,578
47255,7094
47256,10302
47257,11200
47258,6726
47259,8470
47260,1481
47261,11390
47262,11909
47263,9404
47264,5989
47265,5406
47266,9980
47267,2669
47268,8401
47269,1008
47270,7693
47271,2709
47272,6074
47273,5150
47274,439
47275,405
47276,2051
47277,334
47278,2487
47279,5431
47280,10196
47281,11907
47282,5083
47283,6754
47284,10369
47285,2659
47286,4223
47287,1897
47288,1877
47289,7923
47290,1510
47291,2621
47292,8444
47293,3870
47294,2134
47295,10147
47296,8522
47297,9045
47298,4240
47299,11489
47300,3403
47301,176
47302,6186
47303,3377
47304,3496
47305,8626
47306,2827
47307,10840
47308,9138
47309,6219
47310,1507
47311,4912
47312,2063
47313,11064
47314,2596
47315,3777
47316,8862
47317,9541
47318,2593
47319,975
47320,6664
47321,5362
47322,8994
47323,3373
47324,6373
47325,11507
47326,5569
47327,5327
47328,8424
47329,10257
47330,2148
47331,4957
47332,3177
47333,558
47334,10199
47335,6723
47336,2029
47337,4966
47338,1029
47339,901
47340,6611
47341,2384
47342,9395
47343,624
47344,8765
47345,7396
47346,8953
47347,3788
47348,9337
47349,11735
47350,7646
47351,9710
47352,1483
47353,8450
47354,5391
47355,7849
47356,5050
47357,8545
47358,9691
47359,6724
47360,8500
47361,5271
47362,2606
47363,8583
47364,9374
47365,3758
47366,8808
47367,303
47368,7483
47369,1756
47370,825
47371,11841
47372,4472
47373,5057
47374,412
47375,1947
47376,8946
47377,10029
47378,10509
47379,7046
47380,709
47381,5534
47382,10408
47383,2440
47384,5875
47385,3943
47386,160
47387,8437
47388,2605
47389,5069
47390,6104
47391,11750
47392,3104
47393,8875
47394,3809
47395,4418
47396,4767
47397,2581
47398,9649
47399,632
47400,8
47401,11545
47402,9660
47403,3663
47404,822
47405,9825
47406,7666
47407,8245
47408,11459
47409,6741
47410,11029
47411,3155
47412,11000
47413,1214
47414,3573
47415,4193
47416,6258
47417,1862
47418,8425
47419,1974
47420,2066
47421,4602
47422,3500
47423,5400
47424,5090
47425,7025
47426,6546
47427,7730
47428,4799
47429,6118
47430,9734
47431,5988
47432,1383
47433,6689
47434,386
47435,7155
47436,160
47437,7093
47438,4105
47439,8801
47440,5315
47441,11778
47442,2244
47443,5143
47444,5091
47445,10714
47446,9463
47447,2495
47448,11646
47449,7201
47450,10143
47451,1263
47452,11167
47453,5485
47454,5259
47455,1983
47456,6861
47457,10957
47458,10132
47459,4540
47460,7187
47461,9126
47462,11259
47463,5973
47464,9261
47465,6105
47466,4797
47467,1650
47468,1612
47469,128
47470,10837
47471,740
47472,11142
47473,311
47474,11854
47475,10487
47476,1821
47477,5111
47478,5539
47479,4261
47480,3562
47481,3293
47482,7414
47483,5348
47484,2982
47485,2794
47486,9769
47487,2559
47488,1397
47489,3684
47490,6108
47491,3939
47492,4239
47493,5049
47494,11971
47495,10255
47496,2860
47497,2211
47498,10339
47499,8207
47500,2795
47501,10663
47502,8362
47503,1090
47504,6336
47505,5016
47506,9256
47507,2902
47508,10328
47509,3352
47510,11981
47511,7126
47512,7274
47513,6271
47514,6080
47515,7418
47516,5947
47517,10388
47518,3258
47519,3804
47520,7630
47521,9176
47522,3741
47523,11627
47524,10406
47525,1570
47526,2420
47527,6296
47528,6906
47529,6021
47530,1064
47531,6990
47532,8916
47533,5197
47534,7003
47535,3775
47536,421
47537,136
47538,1989
47539,4249
47540,5737
47541,11842
47542,3049
47543,10679
47544,7474
47545,4105
47546,4756
47547,7699
47548,7540
47549,11503
47550,401
47551,7994
47552,3660
47553,6990
47554,3179
47555,6712
47556,11725
47557,11686
47558,8000
47559,6482
47560,9609
47561,5121
47562,5055
47563,8307
47564,2425
47565,9335
47566,3198
47567,8766
47568,9865
47569,8013
47570,10042
47571,8034
47572,9635
47573,10233
47574,8043
47575,11659
47576,438
47577,10177
47578,11907
47579,5749
47580,1795
47581,2529
47582,868
47583,11004
47584,4451
47585,6634
47586,411
47587,11599
47588,1080
47589,6728
47590,9053
47591,11555
47592,10895
47593,4860
47594,9756
47595,5731
47596,9327
47597,2696
47598,7813
47599,4260
47600,11937
47601,5098
47602,3578
47603,11735
47604,7995
47605,4767
47606,9223
47607,3416
47608,8523
47609,5289
47610,11779
47611,9028
47612,6140
47613,10859
47614,9509
47615,3431
47616,2536
47617,561
47618,576
47619,8435
47620,5595
47621,4428
47622,11997
47623,4844
47624,11135
47625,6075
47626,5172
47627,3809
47628,6409
47629,10341
47630,11846
47631,3733
47632,3424
47633,3843
47634,8985
47635,5883
47636,9541
47637,8891
47638,6385
47639,7328
47640,1027
47641,4103
47642,6024
47643,10274
47644,4660
47645,3699
47646,6730
47647,10079
47648,3086
47649,9125
47650,3087
47651,7592
47652,11017
47653,9528
47654,10517
47655,5748
47656,8013
47657,3200
47658,506
47659,8337
47660,11580
47661,2290
47662,499
47663,725
47664,4857
47665,4668
47666,6476
47667,7987
47668,500
47669,4591
47670,8989
47671,1544
47672,11380
47673,8957
47674,5572
47675,3413
47676,4671
47677,11645
47678,7909
47679,10568
47680,6345
47681,652
47682,5691
47683,9651
47684,7766
47685,5421
47686,1785
47687,11774
47688,4494
47689,6449
47690,5250
47691,6871
47692,1020
47693,9330
47694,8417
47695,6728
47696,9026
47697,1689
47698,10470
47699,10849
47700,4861
47701,2527
47702,5406
47703,276
47704,11409
47705,8337
47706,11758
47707,3904
47708,9489
47709,9452
47710,11243
47711,6309
47712,1485
47713,11464
47714,6456
47715,2583
47716,7384
47717,3058
47718,1085
47719,7949
47720,5844
47721,721
47722,1025
47723,10616
47724,9789
47725,3497
47726,1284
47727,11409
47728,9807
47729,8158
47730,2588
47731,8907
47732,5716
47733,8432
47734,1610
47735,6760
47736,6286
47737,37
47738,9431
47739,2440
47740,9213
47741,11941
47742,11696
47743,4603
47744,3118
47745,895
47746,11643
47747,6328
47748,641
47749,6056
47750,4181
47751,1382
47752,10837
47753,9059
47754,2794
47755,87
47756,306
47757,3324
47758,9296
47759,7925
47760,11634
47761,11439
47762,7905
47763,10260
47764,5292
47765,3590
47766,2387
47767,9480
47768,9727
47769,6367
47770,10741
47771,4623
47772,3480
47773,491
47774,72
47775,5806
47776,2528
47777,8627
47778,4088
47779,8218
47780,4293
47781,3062
47782,6677
47783,717
47784,6116
47785,10957
47786,3538
47787,4857
47788,9935
47789,4111
47790,4761
47791,11160
47792,8832
47793,7344
47794,2281
47795,10593
47796,8538
47797,2756
47798,1294
47799,8055
47800,10808
47801,1122
47802,9980
47803,3643
47804,9046
47805,2915
47806,1735
47807,1506
47808,11672
47809,3594
47810,5697
47811,6850
47812,4314
47813,925
47814,7121
47815,8390
47816,2036
47817,850
47818,3724
47819,3424
47820,3978
47821,5189
47822,10035
47823,6590
47824,9806
47825,2821
47826,10953
47827,8565
47828,2802
47829,4399
47830,7727
47831,8634
47832,8814
47833,9297
47834,6014
47835,4336
47836,6154
47837,3921
47838,6913
47839,2235
47840,7433
47841,9798
47842,10828
47843,7155
47844,8946
47845,6756
47846,8508
47847,7892
47848,1436
47849,11221
47850,11053
47851,4466
47852,341
47853,11523
47854,5362
47855,5002
47856,1455
47857,242
47858,1141
47859,7444
47860,11431
47861,4618
47862,2603
47863,3765
47864,10388
47865,690
47866,6034
47867,4592
47868,6697
47869,472
47870,649
47871,2076
47872,4646
47873,5933
47874,6701
47875,2865
47876,11649
47877,1741
47878,2828
47879,9372
47880,7405
47881,8732
47882,7112
47883,9970
47884,4452
47885,4876
47886,10922
47887,9505
47888,11031
47889,9691
47890,3327
47891,2434
47892,5102
47893,2553
47894,11284
47895,2955
47896,6494
47897,1416
47898,169
47899,3457
47900,7494
47901,2460
47902,1173
47903,11274
47904,8901
47905,8737
47906,5175
47907,5825
47908,4573
47909,3964
47910,1651
47911,7298
47912,1052
47913,8714
47914,11025
47915,933
47916,10093
47917,8964
47918,910
47919,8967
47920,11162
47921,7204
47922,1501
47923,8612
47924,6011
47925,7714
47926,11230
47927,1122
47928,8032
47929,2839
47930,2841
47931,1862
47932,3254
47933,738
47934,9784
47935,11273
47936,10586
47937,40
47938,7326
47939,4453
47940,8856
47941,7926
47942,1415
47943,9866
47944,8382
47945,4099
47946,6589
47947,11054
47948,8450
47949,2417
47950,7700
47951,4448
47952,4556
47953,6770
47954,3715
47955,6781
47956,10273
47957,2790
47958,3487
47959,11484
47960,3022
47961,11842
47962,3926
47963,6052
47964,2189
47965,1869
47966,4453
47967,3517
47968,3063
47969,3653
47970,4438
47971,3299
47972,11814
47973,10943
47974,8858
47975,1655
47976,230
47977,842
47978,991
47979,7345
47980,10519
47981,10068
47982,8270
47983,8432
47984,1633
47985,4167
47986,900
47987,177
47988,11413
47989,5804
47990,3594
47991,7774
47992,5628
47993,10031
47994,9939
47995,1757
47996,10943
47997,4130
47998,9425
47999,2570
48000,7153
48001,3132
48002,4277
48003,4447
48004,3901
48005,954
48006,9985
48007,3439
48008,5543
48009,3301
48010,5612
48011,11922
48012,5026
48013,8180
48014,10961
48015,442
48016,9486
48017,9864
48018,2228
48019,37
48020,7947
48021,565
48022,6099
48023,7115
48024,6622
48025,5569
48026,9156
48027,247
48028,3839
48029,5637
48030,9808
48031,5811
48032,797
48033,10800
48034,1644
48035,11419
48036,7599
48037,4747
48038,1648
48039,7700
48040,10072
48041,8695
48042,6519
48043,9526
48044,5205
48045,5875
48046,17
48047,4771
48048,9414
48049,5273
48050,3208
48051,5532
48052,4758
48053,5992
48054,9677
48055,809
48056,169
48057,5596
48058,2398
48059,9589
48060,10018
48061,11961
48062,9591
48063,2749
48064,7854
48065,3047
48066,7409
48067,7421
48068,3152
48069,4759
48070,1947
48071,6027
48072,3466
48073,11172
48074,11284
48075,223
48076,3940
48077,149
48078,6339
48079,8463
48080,6140
48081,7839
48082,4211
48083,3994
48084,9867
48085,679
48086,4558
48087,1082
48088,8752
48089,8580
48090,2580
48091,4732
48092,3131
48093,5283
48094,9112
48095,3980
48096,9848
48097,4772
48098,10871
48099,7593
48100,1173
48101,11938
48102,2902
48103,4087
48104,8722
48105,5776
48106,3960
48107,3732
48108,9285
48109,1567
48110,25
48111,2818
48112,5606
48113,3004
48114,3017
48115,5379
48116,638
48117,8566
48118,9608
48119,8451
48120,6535
48121,1949
48122,9210
48123,1039
48124,3871
48125,9382
48126,6664
48127,11971
48128,5903
48129,4811
48130,2707
48131,545
48132,9970
48133,4015
48134,11349
48135,7774
48136,8741
48137,8735
48138,8150
48139,4918
48140,8458
48141,2356
48142,4775
48143,3168
48144,3384
48145,6197
48146,10271
48147,10908
48148,7842
48149,5978
48150,9968
48151,11048
48152,6754
48153,5419
48154,6725
48155,10162
48156,11522
48157,7814
48158,730
48159,1288
48160,3271
48161,9216
48162,9976
48163,9451
48164,8571
48165,11011
48166,3884
48167,8578
48168,4181
48169,9173
48170,3874
48171,11851
48172,935
48173,6009
48174,547
48175,5452
48176,11076
48177,6511
48178,4008
48179,3944
48180,11052
48181,2102
48182,8218
48183,1261
48184,245
48185,7378
48186,11528
48187,905
48188,2935
48189,4521
48190,6468
48191,1565
48192,8885
48193,8455
48194,4987
48195,11690
48196,7523
48197,7201
48198,14
48199,136
48200,11480
48201,10550
48202,6897
48203,11638
48204,593
48205,10226
48206,9248
48207,4715
48208,9343
48209,2636
48210,3449
48211,8811
48212,10831
48213,9679
48214,6458
48215,10229
48216,8949
48217,10134
48218,984
48219,7129
48220,532
48221,9968
48222,11769
48223,10631
48224,3371
48225,10116
48226,3759
48227,8418
48228,3519
48229,5390
48230,10193
48231,6708
48232,11457
48233,358
48234,5367
48235,7387
48236,4252
48237,2306
48238,5042
48239,6881
48240,10910
48241,2386
48242,7397
48243,2089
48244,11072
48245,11593
48246,9796
48247,4709
48248,5716
48249,5275
48250,8648
48251,11589
48252,3722
48253,4546
48254,9676
48255,7562
48256,95
48257,347
48258,2696
48259,3160
48260,11554
48261,9165
48262,5351
48263,8713
48264,1508
48265,10601
48266,10919
48267,1311
48268,5148
48269,4941
48270,9100
48271,10674
48272,11028
48273,99
48274,8833
48275,11495
48276,9075
48277,11079
48278,8748
48279,7553
48280,5224
48281,6725
48282,5453
48283,3985
48284,1008
48285,5376
48286,3219
48287,1993
48288,10436
48289,2576
48290,8859
48291,1487
48292,4322
48293,1571
48294,2726
48295,2669
48296,3318
48297,10180
48298,277
48299,8132
48300,8452
48301,3160
48302,9315
48303,3649
48304,4853
48305,9413
48306,1184
48307,10408
48308,2364
48309,1965
48310,4582
48311,6797
48312,9892
48313,1913
48314,8186
48315,2722
48316,2904
48317,625
48318,4704
48319,905
48320,3022
48321,8839
48322,3387
48323,8331
48324,11728
48325,1427
48326,3424
48327,5474
48328,2633
48329,9817
48330,10838
48331,5457
48332,7369
48333,4615
48334,1996
48335,1075
48336,10869
48337,1562
48338,2550
48339,7056
48340,4302
48341,1344
