RoomID,NestId,TenantId
15576,54104,6690
55525,89480,8364
7014,42039,10118
57902,39657,3493
10164,82039,2471
1116,25565,4494
1225,71932,10677
53269,57367,7522
45283,11353,9057
11810,19899,4849
39960,75256,7009
42566,74090,9212
18743,11544,9287
6742,204,6835
30290,21232,1144
36810,56012,8596
24205,17276,8386
15599,91959,8852
53127,57011,9963
29595,19348,5727
2180,13797,5472
44785,96231,9126
45827,99736,3593
34979,7064,3331
1688,65553,6055
51259,15114,9281
28058,73530,10828
5085,39263,7903
27135,29354,10598
27741,22293,2145
45746,97133,1116
15864,81461,2453
20928,62799,1543
70,15909,6397
9544,10523,2066
32826,96695,8292
36843,71773,2513
22684,14112,9988
8640,12160,3576
4321,67566,1878
32152,46074,9098
4165,17818,1461
54220,31902,2811
33605,95641,1890
22464,94239,5722
26914,92500,9851
47000,47646,9330
24153,55907,3279
48018,92415,7243
220,13022,7923
22864,85604,2073
47952,64340,5975
4659,18840,8204
50934,89661,6492
4015,53005,2694
44348,16260,1315
27925,9716,3556
13858,13064,3882
54085,48584,1452
16369,14473,3817
40979,88124,3075
44079,88364,2087
31364,39438,2862
48168,53105,6414
55238,46938,10148
24576,86064,4983
59879,72991,2843
16640,79819,1801
26247,94698,6207
4152,17139,3590
13374,63067,4375
56800,53888,6726
39714,7613,8700
7442,95920,1904
58043,79737,2043
35799,51328,8692
49811,79913,2610
55533,96003,5020
44307,87111,7827
33155,37462,4252
18079,83824,4765
49988,50534,8230
51537,4383,9285
44624,9661,10318
2897,39434,3597
475,84117,10840
1533,14850,5265
54745,63820,6105
26320,64690,4683
37397,87472,4004
4740,33493,2580
9354,63692,1063
56186,86379,5767
34307,80286,1152
40580,67604,8935
52518,81899,3539
29888,55277,7500
32503,94893,2655
33462,98071,2900
8676,61865,8344
11485,99920,3381
31958,27384,7592
49625,56928,7912
39252,9616,10791
18515,45011,10442
34796,6882,6645
19703,33341,1428
35840,68480,5028
15716,5482,9282
39994,25791,2299
56566,49312,4078
20237,13320,7758
15370,73922,9180
15818,95346,3568
56093,48824,4900
17025,81937,5225
50803,23313,1913
13955,18097,5438
42400,17996,7040
52382,76372,2090
39133,72959,4512
40056,52613,4290
54603,69492,4455
876,28044,3710
18570,67787,2565
18266,86989,8577
28903,36244,4444
3478,59334,2679
53184,47196,5060
11246,3297,7129
17003,78038,1202
41578,83701,1076
10144,99013,5143
57849,51956,7967
38819,65859,9678
31844,46690,10140
20864,85075,7879
37112,64595,5898
40885,40286,9706
50084,4096,3815
12711,80470,8064
35341,85899,10058
47222,55676,3606
27003,89821,8409
581,98633,9885
50675,37895,4406
13832,70659,2810
49605,93525,10636
14541,33504,2514
46354,1782,3394
36206,7550,9382
48849,89377,6953
48336,18670,5800
34990,67947,7817
44302,9467,1978
21884,46445,5042
31990,84112,10498
22042,57630,2829
17985,64130,5313
48026,52455,9855
42203,99034,10383
55594,66864,3096
1498,67410,8472
23862,24786,7635
964,68187,2377
57702,31852,10029
56976,6009,10173
14322,99226,3258
7389,46927,7226
6362,51464,6928
1162,41487,10835
8391,16003,6946
51857,75073,4574
54666,36459,10639
56134,80336,6081
38704,66522,4274
27141,61819,1731
19811,26600,4604
48294,53620,10362
770,17485,4411
11025,23052,6732
46797,7785,3992
6360,86637,5767
2355,18486,8202
55772,48052,10342
18076,65447,6573
24801,44093,1536
1660,30674,7543
33395,49807,5906
43462,44789,1944
56197,70641,6843
42265,5296,9662
21573,73083,2465
27375,70077,3521
49205,51229,8779
24749,68965,9031
19678,34472,8430
46080,6690,6248
21013,85557,1673
8706,1949,9012
37950,63804,5604
41302,81093,4046
21129,58662,9904
59470,60940,1063
45526,85856,10512
1526,33955,2749
3259,10287,6290
41681,3938,1885
3038,48682,8642
10558,96986,9029
7308,95199,3048
59195,63292,1066
42038,75335,5837
30583,6956,3844
49845,7564,1335
28010,91191,1490
41975,82437,4990
21734,17693,6337
45592,54925,3230
38673,89216,4321
22516,59610,1993
57698,95479,4198
13512,67733,3500
26933,95815,7641
12787,50805,10974
5569,22285,3431
30866,48396,8190
12145,5426,9974
17730,18527,5243
6347,20572,4371
50278,99980,10742
38137,24974,7327
33879,64589,2171
50287,27373,5782
31174,57621,6311
15643,97856,1099
23049,84421,3452
17012,22902,9576
12137,30093,6445
32545,25241,7836
21252,10795,5678
5639,86305,10934
29484,41528,2714
42579,5800,2845
20237,59367,3480
15668,18117,1979
19703,68591,10298
11770,11401,1044
34643,65716,6164
54768,61520,6970
5096,87200,6792
32959,12763,2980
38862,14759,9018
12339,60710,7291
38174,85731,9193
51250,14032,1907
23159,99770,2827
58147,10083,10992
36995,44692,6230
21959,59485,8914
47331,61460,1908
49227,54908,1346
39862,71121,5736
56666,18097,9102
22684,95287,7698
3722,58020,2733
29717,4081,7756
15347,38243,5281
59166,43718,1812
27208,17002,2548
56900,29567,7174
2949,71715,6790
57227,53873,2060
1700,6304,10227
15580,59346,9473
23920,16819,9544
28780,54463,1360
16872,4726,7983
22803,19755,5476
7878,78639,2709
17669,69814,8077
23006,27845,1564
32131,27563,1009
54187,90247,6340
55252,59369,8699
20668,32744,2331
9434,67214,8903
19349,99437,4800
8965,37535,9131
31802,74980,9181
13886,8007,1831
44211,5706,2096
27637,90044,3020
39749,20616,9321
27387,68120,3955
11818,95083,1669
48673,85774,3374
50923,34511,8006
18154,44367,9730
10587,83448,6143
6154,81910,5086
10583,60642,4710
21791,83160,10657
59616,73925,4044
31303,42449,5471
32855,99611,2319
1135,12035,7155
51029,99010,2430
42151,69762,6538
44664,18181,5030
34684,43475,7321
14579,11245,6264
24290,16350,7564
39603,45279,5466
26079,36096,6845
36663,4775,8181
51354,90836,5582
31585,86431,9979
33969,47562,1608
3138,46788,9205
12691,60055,7586
3146,307,1109
50038,37050,5604
4121,78140,3812
15500,84169,5817
45211,75394,1085
27782,53910,7179
52429,43806,7961
29562,89190,7121
44854,16465,6694
30553,96865,3134
4821,76325,7464
4288,32937,7356
2243,69186,1504
29743,85037,7858
52663,60290,4644
56300,58239,5564
32421,86967,3407
35737,67070,4212
11942,73336,1509
27760,49478,4794
12359,22645,7715
15207,93276,8973
27908,24199,6961
56316,74562,7349
14133,33571,3353
4463,52468,5953
50153,58208,5146
54581,51484,8296
52454,31889,10573
58359,52652,9986
25052,3864,2181
30932,19863,5252
46167,88821,10522
27423,8609,10257
14462,83032,10658
15325,33649,3453
31668,20496,5824
59790,29919,9684
14790,76400,6621
30074,13778,3729
5615,81487,7825
40183,84732,5491
3110,39852,2751
39636,67348,4306
27187,13134,1048
7111,75985,8973
59181,32318,1649
39246,46478,2133
21425,65368,6326
30734,47798,10983
2502,85179,1471
3230,42175,5635
48153,48265,4778
3176,7289,7028
4574,41762,3381
9256,26356,9437
44294,34356,3469
56391,87195,10049
22915,42935,3545
43000,57750,8588
19408,3968,10887
36063,15911,1527
32647,23150,6916
21820,66899,6902
26565,98605,7713
37517,54512,10163
57604,4866,5518
59164,9831,4365
46833,565,5144
47749,8229,8290
14073,54309,5957
15991,98438,1553
21113,85933,6282
11607,44756,3942
18099,46450,2362
20059,25353,7174
35816,79178,9233
24636,73176,4198
647,59006,2568
31904,41107,10048
53409,64353,1897
31939,45568,3249
58075,62125,9105
36450,39423,6059
37203,93223,7584
6227,79870,1043
28452,82977,9095
34458,89384,9639
6282,19159,4377
56252,5257,2976
35274,27821,5012
48184,26964,5648
51522,12114,4860
10590,63472,10893
1320,89128,9287
52158,73694,5371
45047,22496,2510
533,91866,4350
40464,65821,8380
56732,48575,4125
24216,70388,4936
11456,47359,10298
14060,87935,6950
3299,60600,10326
44601,55598,9910
7852,63004,7370
50142,41562,2155
58664,30974,7354
4936,97146,8783
29154,75415,5009
10056,54245,6972
46264,69122,6016
51543,2262,8140
7946,43472,8486
25672,94195,3040
26610,23772,4068
34072,70514,9831
2395,40704,4284
15227,31048,5372
56198,7251,1415
56839,81871,6178
15968,9297,2818
45283,87593,6257
25480,59916,7398
43265,10665,4608
49384,35034,2742
50627,95724,10850
55024,55917,10328
43858,23921,7124
51177,46517,2421
21031,62223,7824
12017,44269,7024
11916,48371,2916
36722,99134,10750
33088,94852,4563
18867,22394,9187
31155,31799,6585
46796,33802,4772
28685,30634,7143
39120,2054,7139
33590,89123,5030
49773,71234,7650
40181,60823,6738
18824,97294,5626
51096,84285,4035
3449,35034,1240
27377,29265,10478
26242,40808,8371
37932,54509,6677
9780,93907,4036
29703,44764,8375
36735,99625,1665
15967,43073,8827
4809,713,2108
39504,82861,3074
2588,70065,9779
57295,66027,9063
4976,89177,9576
14267,19485,10087
3428,77268,8095
13210,65317,2568
9375,97075,10253
36971,54394,5565
31695,6149,3803
49809,33141,5664
52240,68248,4883
15483,30712,6481
52444,11040,7580
29259,67499,2950
14379,98321,1816
29538,36708,5731
2886,45140,1109
48150,53639,2811
208,8011,7949
52498,28120,5581
27270,88876,6945
45160,67767,6689
22755,87218,2974
31482,25514,8848
7876,64185,5003
50835,88606,4140
6004,62729,3279
30443,33664,9292
43611,26654,10426
17431,87889,3033
14921,73028,7954
23191,98046,8444
35433,35831,2059
55538,89562,10182
54027,11682,5334
9077,26560,10220
16335,17030,9078
31891,27552,1149
59402,97706,5785
51105,33507,10857
20011,60251,10867
22476,77950,8624
58094,17504,2605
24737,80605,2723
58416,82816,10021
11333,29775,7458
21627,71908,7417
53539,21421,1777
47359,73279,10004
33068,86507,4672
17343,11112,6582
25346,67469,4993
24868,41040,7097
10186,51082,3867
52764,82028,1834
35047,51780,3626
39023,30018,2834
35218,23464,1570
12109,45208,4498
50603,60792,4496
24781,64229,4405
34643,66626,10144
16310,99509,8631
17339,64544,3011
45986,99538,2833
50477,1948,1247
45388,8296,10483
15796,38936,10549
9669,3736,5168
11296,56516,4424
59390,85004,7421
59086,58190,9830
12889,77188,6585
29439,91729,4665
44095,36683,9921
42165,39481,7278
45252,75948,10211
55716,30310,8849
27569,67385,8379
22866,62153,8070
9709,63384,10659
50877,38611,3035
43376,14989,8369
24649,66617,10291
54551,28525,7974
47620,80698,10868
16280,16892,5264
8508,95873,3904
10804,51671,7882
16108,21999,8042
26259,24468,1343
55276,25544,3094
29768,30035,6054
1623,12600,6372
50371,20370,5504
11615,25431,4363
43740,38486,1243
34853,50676,5576
40777,98624,5573
58973,3657,2597
7098,62430,3938
50118,64248,2765
21135,30927,5231
2996,2718,5385
32972,51219,7332
9393,48884,5598
47064,36972,6161
50972,83823,7909
58348,1560,7944
29357,597,6230
47842,23426,2291
47797,7035,4918
19751,85588,2071
4332,77635,7998
33109,60653,6610
11980,47264,9414
13555,62616,2348
48856,16394,6417
13707,20118,8773
39133,69862,10229
16681,69325,10168
42693,5655,5465
23772,91856,8779
44082,39509,7219
18657,82075,4850
27334,20856,3304
14500,22317,8576
2153,50823,4920
11018,66328,10635
20636,69702,1780
17043,30941,6271
403,21303,8976
21218,97227,8350
50569,60990,4719
14738,65349,8400
3513,73081,1335
20248,81244,10470
58211,60330,9554
38061,94552,4386
16601,70755,6092
10555,47194,10907
25732,76927,5414
52705,47156,1188
34767,18825,7445
47551,53928,4004
56733,33920,1119
50371,7004,5918
719,67239,7375
32204,56325,1824
23723,12799,2902
58858,41485,5773
32878,90615,3151
4962,30870,3840
54594,52963,9265
35994,55552,10955
33920,67938,2538
621,4466,8572
58054,45958,3697
23502,70523,2908
16283,62067,4974
40992,41162,1094
1816,61429,3079
15649,79892,5924
17115,42855,2331
30865,81812,1243
39853,21659,3651
30841,26435,2663
1632,1921,5202
27250,25107,10853
44347,67735,8619
59377,5282,10425
5329,57338,7960
18823,18372,6557
19692,11849,4149
3586,10884,3476
19459,14869,7062
31017,67238,3358
10869,19436,9298
40525,39343,1031
34965,63856,2513
55958,4903,9653
52161,42717,1974
55847,88727,8987
25907,40951,5793
35858,22056,4421
29254,8569,9304
22689,63896,9569
36026,45971,9616
22174,98412,3144
43929,77029,1666
25843,98352,6903
29435,90240,3520
46707,85698,9823
35645,40967,7765
51973,14168,9610
42073,93116,1721
32475,90892,10042
42230,66898,2285
22298,62397,1398
42604,95003,7039
44429,88524,5091
43676,17247,6780
13241,17470,5896
8200,30935,3484
48515,25450,3364
23083,15542,1846
48089,44804,4852
33911,79588,8943
7289,71396,6857
55191,79948,1801
11976,59033,3314
36547,92866,9216
52548,39859,2816
35773,87718,8150
6328,6438,7523
3696,87819,8894
39629,62549,9341
44981,24412,3088
45287,97838,3490
33190,27789,9960
15913,25853,6122
739,29977,2752
40105,14912,1334
17900,43474,3300
28470,81427,2284
34861,29759,6419
18996,30717,8532
23887,46170,7199
9332,35817,4368
19975,33255,8993
48840,64839,8465
18499,23850,5138
8221,67195,2980
24426,21830,10026
22169,61281,10821
12257,96254,6669
51138,10402,1315
22691,36235,7262
49882,54921,8314
38638,38458,3666
40580,77173,10552
26727,36644,10361
21192,55886,4868
16540,92222,2577
33324,96412,9652
52708,52289,4122
54416,21008,9163
42505,82967,7180
48328,53139,6522
48755,78672,3679
58910,41619,4275
31397,24978,8582
17090,45720,9687
17866,20743,4735
35587,4959,9421
20242,73996,5389
24830,58513,1183
49326,64321,9331
56354,28120,5782
47492,92806,9936
18639,43037,2930
24933,1343,8466
37527,17012,2829
29319,86260,6814
1175,10965,3998
20489,88624,3111
55620,90814,3042
15360,87923,7630
31642,84286,3534
22617,56075,2433
33402,65863,7754
37836,4506,8517
50045,66734,7408
59594,95545,1335
41184,41571,6799
42308,74154,5863
28737,72696,9717
59578,14416,6774
12643,40551,2772
31138,35103,6429
23222,85078,4369
21445,61465,3416
3514,77309,9414
45981,32553,10175
58909,46258,10930
34032,35603,8323
52981,30273,3054
34576,55892,9886
58270,76049,10685
4163,90833,1627
26466,93660,7044
2874,78210,2432
32706,36732,8835
58964,33246,9540
17147,40954,1389
55582,27451,7977
23822,22924,10947
53182,16673,1177
59119,19050,6165
24650,5147,8387
39805,19122,3530
58161,44283,3746
58027,88913,4279
55956,20906,1066
45049,41281,10885
57282,28141,3638
17157,34924,7000
19873,7464,4391
47094,86041,9063
38595,30551,9501
31141,55456,6068
38719,1031,7286
12171,53392,6166
26030,38299,6239
2993,53791,7841
38674,24051,8150
41070,75614,6927
50203,49792,2239
40147,7034,3728
57196,44332,9804
970,30725,4010
27184,69171,9534
57801,13213,9954
51125,98932,2516
52543,78747,2312
48632,35207,9165
52040,77772,8070
23915,49220,5878
33079,96918,5976
26796,41437,8035
33326,3832,7952
36706,57433,3377
24160,72467,8138
32110,89279,1974
47075,2365,6134
28428,41484,5238
31403,35331,1067
5269,36166,1578
21963,57339,1012
49908,64607,3156
45696,86419,9503
11619,44315,6179
683,61231,8783
46405,30034,5179
11740,14102,3292
16882,29338,5577
52309,30542,9382
14695,99702,1071
20680,33905,4658
12140,77779,10887
22545,99134,4197
6121,96473,8219
2455,6819,8953
14714,66571,4224
58986,29424,3812
442,66336,10943
46524,110,3732
34196,27679,3647
51635,30333,1116
38577,10547,10648
27109,71750,4561
34360,69800,4840
35700,6588,5609
46893,32401,6251
8120,44373,6098
33622,55386,3905
9781,20606,6746
28087,58276,4126
25000,94153,5973
58215,91366,2519
11429,12774,7925
42852,57104,9106
54292,50619,8959
26845,512,6718
22343,98312,5896
37814,7109,3456
48444,14589,10840
26518,48187,10952
25434,14109,10251
28737,7445,4527
54657,59775,10048
48234,71855,7361
4996,22080,4721
24235,57471,1456
20952,38237,2208
1284,77085,1525
52634,55400,8894
10253,33096,7382
6859,51497,5802
25678,75241,10511
10350,93827,1234
51670,34443,7317
40236,94864,7394
37188,92678,8015
30102,18443,6802
4047,23720,10582
59447,19884,4086
35851,87696,6710
32821,42823,4616
54937,83352,9876
12771,99590,1641
25722,21043,2145
59624,79713,6673
18450,84801,1638
21860,84517,6493
14166,79241,10864
11279,81471,8036
27991,6052,6153
53664,80439,2174
2588,27552,6514
24022,83841,3427
11108,98772,3225
11659,51387,3740
42392,66841,7135
33758,97430,8409
43702,6273,9181
45826,9993,8081
47602,45133,2721
41901,53050,7060
23537,18898,7292
11137,99999,7825
53096,56586,9392
25103,94000,8892
53597,71666,10255
40673,49897,2942
182,22715,10377
4520,77304,6625
37867,13825,10501
14770,94859,2971
56050,55974,8378
8343,72206,7683
41622,92139,3037
33744,57166,3865
1748,21423,9964
30216,53151,3706
48069,58997,5027
44773,38789,8541
58578,68026,1581
46998,60648,9110
9196,37619,8570
36059,11930,4946
24106,18894,6394
3226,28556,9409
17362,6487,6642
37404,43546,9643
38681,25940,6294
55221,34162,3713
42670,1125,7702
50888,57274,5889
54281,84031,7577
34999,50585,1834
47275,13633,7190
27218,92005,1130
38375,94373,10967
28457,31513,5039
22346,37962,5404
36536,75459,9803
49969,42284,2475
29565,86936,8665
51782,67712,1468
17437,48967,8820
78,95776,1696
18831,2181,7648
22226,75744,5325
14724,49813,9657
45272,33152,9837
4120,31252,2822
50623,53872,10030
54635,14478,8882
35093,70392,4923
15856,73271,2179
37114,72950,9367
40226,36985,1464
11556,58825,9412
49213,37877,7531
37970,73635,9485
4102,4784,9263
53746,98117,9497
5852,24105,6972
19607,70381,7473
15135,36644,9043
3020,96727,4927
51371,8314,10852
37438,32634,2566
26706,46030,4571
3310,8799,4792
39504,70450,7455
9377,59128,1150
13731,16980,8651
10554,25627,4298
48618,90526,8237
33923,32457,7584
55819,42260,4949
23717,74145,9966
13074,85729,1602
47729,85596,3735
38770,36527,1999
53803,77320,10615
17965,70261,7319
16548,50039,10122
5738,2133,8880
1571,54343,5948
29361,95295,10671
32003,14896,6691
15688,88233,10643
43532,31509,2244
19217,6382,6692
49702,73531,3007
14910,23280,6110
28135,74736,9645
7943,84431,6703
58165,99261,7569
5433,76604,5645
57887,60697,4425
16893,72656,7654
21166,98464,1491
45429,46255,6727
53667,14684,6118
19577,27279,8767
35142,69471,5354
56728,69774,7762
3700,91437,8120
41442,29886,7027
35335,45921,3364
40370,4197,1555
47577,36174,3429
9779,6326,6318
41015,50594,4305
53839,84945,2669
11664,88205,4509
13179,98549,7139
45529,90029,3259
40310,25261,6987
11295,35402,9124
9037,65494,3245
5805,26374,5012
1185,38428,10537
49032,63223,5710
13291,23243,2879
47058,79075,8299
5465,80047,3179
21883,12440,10246
43787,30553,9693
15084,78267,3306
20973,2164,1585
19718,78569,6922
26147,13039,1380
1729,21911,10990
43567,80476,5459
2984,7679,9862
14486,40452,8084
34045,23749,5492
15659,20583,10838
43171,58502,9035
12282,62925,7182
46421,18475,6653
28549,29903,1793
50703,6954,8252
34181,84792,3368
53256,24952,5582
54094,45069,6489
33003,88306,2997
39669,19049,2669
43201,56726,1926
46210,82763,6631
32654,83206,7609
34393,24814,1297
42298,73916,5980
30114,92679,7036
31804,92785,3990
50495,9280,10834
26363,74112,5973
20297,76353,2267
10772,49633,6519
59290,10553,4379
18624,53194,1775
28844,87842,4212
486,11147,3174
15471,12428,4866
40664,31555,8861
43475,98889,8641
19810,28588,10716
25501,42341,9953
5386,56844,10352
50895,47634,10153
35467,84619,8502
42246,95678,9522
24146,58507,8830
44727,21701,8147
13995,76282,9989
29598,14811,1619
17960,41248,4321
46915,11641,2692
12288,43738,9379
35536,50692,10952
16897,83862,8703
1348,48515,7017
37492,97246,7949
32167,81820,2944
6864,28246,1761
33278,73631,6800
43050,61576,1553
2176,41378,9664
35301,61237,4178
42691,66649,10961
57780,76624,8389
11561,6499,9548
981,14797,6054
59629,2905,4042
54434,43459,1185
17686,8026,5108
53530,98761,3924
39991,13513,2375
40052,16808,3243
48608,75334,3163
35505,93401,9442
51256,19172,10257
43601,90334,7213
8058,25446,4850
8417,52710,5083
46206,17756,3485
51504,20513,5013
20082,7315,7731
51803,23103,1840
36227,42120,6901
4116,12875,1705
30431,9178,2218
12381,20274,10120
54318,51688,3252
25748,55223,2724
30317,5781,5869
27537,80055,2517
19017,59671,10955
53368,77537,10306
27811,20549,6253
31475,66374,1237
17659,78444,10513
50624,83017,10452
24045,77165,5861
6639,90057,4497
15873,99501,4327
18366,14966,3760
31243,20206,2382
6600,27596,4406
6669,53041,5656
19236,74583,6232
15093,42971,7813
45910,72496,8541
38747,83215,9696
22776,35140,3813
50505,29304,6676
3815,6495,2105
36908,2472,7812
49668,43652,2784
18963,45300,7677
47717,74137,3533
33281,61422,10095
8617,75336,7772
54135,79584,5974
29496,42573,2391
48118,14224,8445
2420,28660,9428
4222,98667,6653
23779,78212,3405
59704,87171,7471
47753,49694,4333
4411,96539,7213
21001,3320,5554
53764,19438,2335
29084,20399,10999
54681,20458,2697
25650,60514,3301
58686,42098,4894
28574,68326,6453
16451,27835,9589
57993,76656,5591
14379,27508,10889
22452,69436,9734
655,92663,1412
9085,34836,10135
57867,74025,4234
48164,42018,9408
12904,16553,2443
14023,57434,4907
1782,221,6059
18185,51814,9721
8502,76434,9909
42059,42898,6349
58354,44287,1013
29829,35989,4129
52300,38985,8368
22455,41707,2720
7246,19980,5126
37974,25850,5647
45870,45747,7332
30184,34113,2333
48447,3863,4321
59713,11140,5926
34845,52442,1332
6124,51405,3918
36308,75378,2672
7467,64294,3555
4449,59022,10525
39203,94779,2391
7351,85468,4916
32455,9496,6678
18962,86549,2267
32447,9337,6540
11363,28263,10733
12457,16603,3787
55586,80624,2171
2858,63371,4578
45917,91556,8917
49177,9018,9572
23850,8299,7115
52678,48827,5526
1584,21902,6166
1412,65164,2980
38128,5408,5902
32143,27597,7540
26249,78735,2860
17900,43893,3499
20242,27530,4651
55517,3217,8838
28011,6451,2293
35807,14636,6713
17970,57665,1829
35206,66706,8041
18512,2599,4149
19397,65368,7313
25949,78550,6918
23680,45963,10717
46526,24109,9414
1459,56819,8284
13401,29196,1300
22820,93657,10793
49761,88320,3469
49468,55569,7670
52907,24241,8837
13358,77900,10664
39306,72350,8088
35591,65049,4153
10915,50136,4159
34337,17239,6276
48004,46678,7155
48540,3794,5780
6213,46389,1624
34087,74407,9213
42830,25647,1850
41400,32409,5015
55668,38548,3292
13398,76944,4070
19066,59987,8712
49665,69902,10814
2012,82102,7373
44942,65154,10477
32098,88151,9069
55731,72527,9655
34684,27593,3397
49407,11771,3413
7425,73544,8639
31768,70108,5442
27567,40802,1399
36360,78134,9074
43221,9523,9928
8214,63066,6037
31670,11386,5331
3738,65793,2768
25743,75472,2669
14082,92051,4681
49539,61250,5976
42939,17740,9023
16276,82188,7950
41938,61594,7172
9252,12164,6003
13350,19133,6687
45620,34098,9609
49744,43276,9059
12426,536,2726
49423,85057,7797
31908,12118,10121
32523,77106,7908
40694,26272,9092
8644,28893,3431
35482,81822,9596
45768,48259,5774
54815,2081,3321
47408,51458,10010
58053,4461,3043
19093,20423,8797
45410,63518,5575
41305,4575,9237
12966,69452,2770
26910,42646,7998
4902,85650,10539
12937,60304,4785
19343,82647,4663
21784,44670,6739
59722,43658,10765
17673,97684,4239
52278,90402,2375
22523,19779,1315
5646,95197,1510
3273,77341,6406
4725,44262,1332
36269,22401,10689
42427,72009,4156
49917,85057,10712
53698,65388,9963
49177,7246,2008
29552,82795,6905
39266,48429,6881
46118,5013,8089
53023,1243,4032
10986,10649,10906
16990,96440,5931
3772,91107,6686
11685,76856,4015
29646,63232,9843
18212,15701,9488
37673,97256,5226
40875,79895,9423
50710,84662,7680
50167,45027,4957
24658,56681,1347
42267,71816,2471
48151,26939,8838
19398,17247,9470
31934,66158,10841
31,59684,5817
9131,29585,6711
1526,39769,9036
12425,43497,8161
1645,9382,10920
59103,74037,3396
32797,91140,10385
53793,17568,3069
44990,13395,8548
44763,72761,1598
34058,60326,10852
36641,31609,9676
42172,69754,6660
25097,62111,3797
35139,88815,2229
6984,62401,9102
33689,53335,10126
21924,85268,1057
13094,56743,2038
32981,41656,6976
9756,16081,2229
51743,78150,2623
28785,94880,3331
59489,80285,9686
48823,48675,2144
33998,40195,4883
11804,36203,6224
23641,11986,6358
9716,67832,1875
50037,49072,2252
50116,8294,2878
30807,55212,5441
14030,1647,8749
30700,29315,6277
36547,70515,6506
48028,65145,10973
36059,96318,3533
18795,1054,9863
20027,2532,7490
15596,88365,6973
21031,70739,2241
24088,19401,7324
35858,96081,10965
23654,46155,7874
21020,49974,9916
55562,39050,9070
33878,96268,5270
3326,91501,9930
47101,51914,5811
2648,94787,9534
13217,5516,10251
11608,74769,4151
42418,11730,2581
35491,88488,7425
4792,89926,9176
44451,87392,8043
16862,99696,3573
21725,48699,6341
26734,70779,2148
1552,39643,3087
7276,552,9861
629,94086,5057
6150,58858,2517
58574,58052,4867
10856,93892,9873
6753,10292,8778
27317,89157,1517
3300,7366,1952
33738,18065,1525
7206,95373,6449
52710,66273,4256
14058,43874,5001
15820,32134,1403
4742,70637,6810
20695,64743,6992
37764,95192,4543
41373,93476,6581
33734,84127,9656
48160,30439,7783
29307,26990,2707
8463,24473,8355
14331,97755,3492
19060,96525,2864
55386,84640,4567
13738,49215,7554
42801,38329,5997
54496,88971,6131
43170,98020,5806
50947,98338,7697
39320,86960,4265
50512,25430,3115
6026,99768,1394
4711,10174,4369
50059,97712,1481
881,41229,1622
5879,54699,9204
24274,90342,8505
49022,81208,7274
18481,24820,9480
26772,1220,6925
828,88097,6339
53731,17109,9752
5986,1023,9964
45966,37555,4579
40019,24527,4295
33721,60440,6093
59326,17865,6328
13071,37491,10888
26148,93066,2657
38706,52659,4791
53509,97445,8540
3061,63704,8029
6194,36392,1745
37792,48976,4760
57313,64587,4007
56910,77754,4899
34857,84668,8688
35931,44749,5943
3243,68276,6726
14545,23326,2754
16620,26876,6266
15633,85048,6580
6310,35841,3594
36156,89662,10466
21194,6365,3388
50282,74754,1608
18312,11893,9861
37990,97300,10439
57039,35322,4730
31511,52899,7034
30937,5092,5649
24257,26280,10778
3991,83092,5565
13239,82635,8062
33397,33859,5084
58094,60755,8193
36734,62643,10776
20710,52736,4809
38411,81054,4163
2172,79152,8401
46867,56395,2614
3010,32409,2928
47944,35912,4538
24062,34622,1866
20459,49786,3906
25114,65270,2829
58894,66381,2758
53672,64308,9505
2321,21805,5619
20950,33177,6515
28893,52260,7223
422,2274,7867
9691,94434,6225
50429,23557,9577
59796,12384,3750
28089,89183,6852
56728,37929,1000
26631,40881,1234
33168,34598,2374
14703,61268,9872
51109,7843,8840
5440,49769,4862
43091,90040,8490
49918,37765,9609
54783,97740,2166
37366,58946,1417
56768,49648,7891
53020,71351,7479
32690,34742,9732
26655,78616,2977
6019,25864,8468
2622,30435,7789
31568,11242,3383
56809,82214,10933
24334,41462,8644
25547,28789,6224
22270,39635,6458
17087,59840,6920
34013,70166,10543
12413,12801,5667
40200,31094,5487
25781,20880,2149
27291,49311,1482
19859,27523,2765
28757,17657,8877
19441,98764,10509
58014,54647,10625
58005,22673,9612
28341,38341,10139
21110,61713,10331
47309,41698,2495
23494,38079,10307
12982,10438,3287
14446,62622,8409
56961,2166,10984
57663,5743,1823
34134,96431,5811
41875,66383,1244
51657,63210,6646
49134,77811,8631
5523,86618,3580
15290,39411,8505
4872,78765,7487
35466,37472,2034
44735,92173,6793
42044,37997,10107
42682,2258,5615
25681,19921,5618
44303,58073,2493
38979,25444,1645
35732,32489,4423
37280,53013,6798
53458,34811,10760
12525,47015,4497
11240,50473,1426
1198,61174,10765
32734,74309,8912
46112,75489,6531
55975,39338,4496
38757,35847,2398
5573,38039,10215
12779,74804,2888
35234,63023,3617
38686,76969,2149
19783,28007,3562
30228,72149,2704
56649,85312,8703
28761,11994,9840
40770,99840,10950
28515,60452,4010
11796,30933,9144
32982,98490,7863
28901,56358,10887
49674,21223,3031
51392,39791,8455
46451,28795,4834
41090,81207,6846
43631,42466,2470
7952,23937,2638
37410,49413,9060
35809,88653,2430
58616,88053,9855
39605,70987,1842
52549,74852,2709
4977,81569,8371
36946,34449,5035
43177,34727,9315
42921,49487,10670
21849,42057,4223
9150,9752,8176
27381,72444,10199
41180,58421,4413
19789,52578,4978
