UserId,Rate
20292,3
20293,2.7
20294,3.2
20295,3
20296,3.1
20297,3.2
20298,4.9
20299,3.8
20300,3.9
20301,3.7
20302,3.7
20303,3.7
20304,3.8
20305,3.9
20306,3.9
20307,3.8
20308,3.9
20309,3.5
20310,3.6
20311,3.9
20312,0
20313,0
20314,0
20315,0
20316,0
20317,0
20318,4.2
20319,4.2
20320,4.2
20321,4.1
20322,3.1
20323,3.3
20324,2.9
20325,3
20326,3.1
20327,2.6
20328,3.3
20329,2.8
20330,3.3
20331,2.8
20332,2.5
20333,3.2
20334,2.8
20335,3.3
20336,3.5
20337,3.8
20338,3.7
20339,3.8
20340,3.8
20341,0
20342,2.4
20343,3.4
20344,3.5
20345,3.4
20346,3.2
20347,3.3
20348,3.6
20349,3.5
20350,3.1
20351,2.8
20352,3.3
20353,3.2
20354,4.5
20355,3.2
20356,3
20357,2.7
20358,3.4
20359,3.2
20360,3.5
20361,3.8
20362,0
20363,0
20364,2.3
20365,3.1
20366,3.3
20367,3
20368,3.1
20369,3.3
20370,3.1
20371,3
20372,3.1
20373,3.1
20374,3.6
20375,3.5
20376,3.8
20377,0
20378,0
20379,0
20380,0
20381,0
20382,0
20383,0
20384,0
20385,0
20386,4.4
20387,4.2
20388,4.3
20389,3.2
20390,2.9
20391,2.6
20392,2.8
20393,2.7
20394,2.9
20395,3.4
20396,2.6
20397,2.9
20398,2.9
20399,3.1
20400,3.1
20401,3.2
20402,3
20403,2.9
20404,2.5
20405,2.8
20406,3.2
20407,3.2
20408,3.2
20409,3.3
20410,2.8
20411,3.4
20412,3.2
20413,2.8
20414,2.9
20415,3.2
20416,3.2
20417,2.6
20418,3
20419,3.1
20420,3.2
20421,3.4
20422,3.1
20423,3.2
20424,3.1
20425,3.3
20426,2.9
20427,3
20428,2.8
20429,3
20430,3.3
20431,3.3
20432,3.1
20433,2.7
20434,2.6
20435,3.2
20436,3.3
20437,3.4
20438,2.6
20439,2.7
20440,3.1
20441,3.6
20442,3.6
20443,3.6
20444,3.7
20445,3.5
20446,3.6
20447,3.5
20448,3.8
20449,3.8
20450,3.6
20451,3.6
20452,3.8
20453,3.6
20454,3.5
20455,3.5
20456,0
20457,0
20458,0
20459,2.4
20460,2.3
20461,2.3
20462,3.3
20463,2.5
20464,3.1
20465,3.3
20466,3.3
20467,3.4
20468,3.1
20469,3.4
20470,3.4
20471,2.9
20472,2.8
20473,3.4
20474,3.1
20475,3.2
20476,3.3
20477,3.3
20478,3.2
20479,3.3
20480,2.9
20481,2.7
20482,2.7
20483,3.2
20484,3.4
20485,3.4
20486,3.3
20487,3.3
20488,3.1
20489,3.5
20490,3.9
20491,3.8
20492,3.6
20493,3.7
20494,3.6
20495,3.7
20496,3.9
20497,3.8
20498,3.7
20499,3.5
20500,3.8
20501,3.6
20502,3.7
20503,3.7
20504,3.5
20505,3.5
20506,3.9
20507,3.6
20508,3.7
20509,3.7
20510,3.5
20511,3.5
20512,3.8
20513,3.5
20514,3.5
20515,3.8
20516,3.6
20517,3.9
20518,3.5
20519,3.6
20520,3.6
20521,3.5
20522,0
20523,0
20524,0
20525,4.2
20526,4
20527,3.1
20528,3.3
20529,3.1
20530,3.4
20531,4.1
20532,3.2
20533,3.2
20534,3.4
20535,3.4
20536,3.3
20537,3.3
20538,2.6
20539,3.4
20540,3.2
20541,3.2
20542,3.6
20543,3.5
20544,3.5
20545,3.7
20546,3.5
20547,3.7
20548,3.7
20549,3.8
20550,3.8
20551,3.6
20552,3.5
20553,4
20554,4
20555,2.8
20556,3.4
20557,2.9
20558,3.4
20559,3.2
20560,2.6
20561,2.5
20562,3.2
20563,3.4
20564,3
20565,3.4
20566,3.4
20567,2.7
20568,3.1
20569,2.9
20570,2.7
20571,2.9
20572,3.3
20573,3.1
20574,3.3
20575,2.9
20576,3.2
20577,2.7
20578,3.4
20579,3.3
20580,2.6
20581,2.5
20582,3.1
20583,2.8
20584,3.3
20585,3.4
20586,2.7
20587,3.1
20588,3.1
20589,2.7
20590,3.3
20591,3.4
20592,3
20593,2.7
20594,3.3
20595,3.2
20596,2.5
20597,2.6
20598,3.4
20599,3.6
20600,3.5
20601,3.7
20602,3.6
20603,3.7
20604,3.8
20605,3.5
20606,3.5
20607,3.6
20608,3.6
20609,3.7
20610,3.6
20611,3.7
20612,3.5
20613,3.5
20614,3.8
20615,3.6
20616,3.8
20617,3.5
20618,3.7
20619,3.5
20620,3.5
20621,3.5
20622,0
20623,0
20624,0
20625,0
20626,2.3
20627,2.4
20628,4
20629,4
20630,4.3
20631,4.5
20632,3.3
20633,3.1
20634,3.3
20635,2.5
20636,3.2
20637,3.3
20638,4.5
20639,4.6
20640,3.8
20641,3.9
20642,3.6
20643,3.6
20644,3.6
20645,3.7
20646,3.8
20647,3.6
20648,3.7
20649,3.7
20650,3.6
20651,3.9
20652,3.8
20653,3.7
20654,3.9
20655,3.8
20656,3.5
20657,3.9
20658,3.7
20659,3.6
20660,3.7
20661,3.8
20662,3.8
20663,3.8
20664,0
20665,4.2
20666,4
20667,4.1
20668,4
20669,4
20670,4.2
20671,4
20672,4.2
20673,4.2
20674,4
20675,4.4
20676,4.2
20677,3.1
20678,3.1
20679,3.3
20680,3
20681,3.2
20682,3.3
20683,3.2
20684,3.2
20685,3.1
20686,2.6
20687,2.8
20688,3.2
20689,2.7
20690,2.7
20691,3
20692,3.3
20693,3.3
20694,3.3
20695,3
20696,3.4
20697,2.7
20698,2.7
20699,3.2
20700,3.3
20701,3.2
20702,3.2
20703,2.7
20704,3.1
20705,2.8
20706,3.1
20707,2.7
20708,3.2
20709,2.6
20710,3.3
20711,2.8
20712,3.2
20713,3
20714,2.8
20715,3.2
20716,2.9
20717,3
20718,3.2
20719,3.4
20720,3.1
20721,3.5
20722,3.5
20723,3.6
20724,3.7
20725,3.6
20726,3.5
20727,3.5
20728,3.6
20729,3.5
20730,2.4
20731,2.1
20732,2.4
20733,2.9
20734,3
20735,2.9
20736,2.9
20737,3
20738,2.9
20739,2.9
20740,2.9
20741,2.5
20742,3.1
20743,3.2
20744,3.3
20745,3.2
20746,3.3
20747,3.2
20748,2.9
20749,3.1
20750,3.3
20751,2.9
20752,3.2
20753,3.3
20754,3.1
20755,3.2
20756,3.3
20757,2.6
20758,3.2
20759,3
20760,3
20761,3.4
20762,3.1
20763,2.7
20764,3.1
20765,3.3
20766,3.3
20767,3.4
20768,2.9
20769,3.1
20770,3.1
20771,3.1
20772,3.1
20773,2.9
20774,3
20775,3.1
20776,3.2
20777,3.6
20778,3.5
20779,0
20780,0
20781,0
20782,0
20783,0
20784,0
20785,0
20786,0
20787,0
20788,0
20789,0
20790,0
20791,0
20792,0
20793,0
20794,0
20795,0
20796,0
20797,0
20798,0
20799,0
20800,0
20801,0
20802,0
20803,0
20804,0
20805,0
20806,0
20807,0
20808,0
20809,3.1
20810,3.5
20811,0
20812,0
20813,0
20814,0
20815,0
20816,0
20817,0
20818,3.4
20819,3
20820,3.1
20821,2.7
20822,2.8
20823,2.7
20824,3.2
20825,3.3
20826,3
20827,2.6
20828,3.3
20829,3.4
20830,3
20831,2.7
20832,2.6
20833,3.8
20834,3.7
20835,3.6
20836,3.5
20837,0
20838,0
20839,0
20840,0
20841,0
20842,0
20843,0
20844,0
20845,0
20846,0
20847,0
20848,0
20849,0
20850,0
20851,0
20852,0
20853,0
20854,0
20855,0
20856,0
20857,0
20858,0
20859,0
20860,3.4
20861,3
20862,3.1
20863,3.4
20864,2.5
20865,3.4
20866,2.9
20867,2.9
20868,2.8
20869,3.3
20870,2.6
20871,3.1
20872,3.1
20873,3
20874,3.5
20875,3.7
20876,3.8
20877,3.8
20878,3.7
20879,3.8
20880,3.5
20881,0
20882,3.5
20883,4.1
20884,3.4
20885,3.2
20886,3.3
20887,3.3
20888,3.1
20889,3.3
20890,3.2
20891,2.8
20892,0
20893,0
20894,0
20895,0
20896,0
20897,0
20898,4.2
20899,2.8
20900,2.6
20901,3.3
20902,3.1
20903,3.1
20904,2.9
20905,2.8
20906,3
20907,2.7
20908,2.8
20909,3
20910,3.2
20911,2.8
20912,3.1
20913,3
20914,3.4
20915,2.9
20916,2.6
20917,2.6
20918,3.2
20919,3.4
20920,3
20921,2.6
20922,3.1
20923,2.7
20924,3.3
20925,3
20926,2.9
20927,3.4
20928,3
20929,2.8
20930,2.9
20931,2.8
20932,3.3
20933,3.1
20934,2.8
20935,2.7
20936,3.4
20937,3
20938,3.2
20939,3.1
20940,3.1
20941,3.1
20942,3.5
20943,3.5
20944,3.8
20945,3.8
20946,3.7
20947,3.5
20948,0
20949,0
20950,0
20951,0
20952,0
20953,2.4
20954,2.1
20955,2.2
20956,4.1
20957,3.3
20958,3.5
20959,3.9
20960,3.5
20961,3.8
20962,4
20963,3.5
20964,2.5
20965,3.1
20966,3.1
20967,3.3
20968,3.1
20969,2.5
20970,3.2
20971,2.9
20972,2.6
20973,3.4
20974,3.2
20975,2.7
20976,3.2
20977,2.6
20978,3
20979,2.9
20980,3.1
20981,2.6
20982,3.3
20983,2.9
20984,2.5
20985,3.2
20986,3.4
20987,3.1
20988,2.9
20989,2.7
20990,3.3
20991,3.2
20992,3.1
20993,3.1
20994,3.6
20995,3.5
20996,3.8
20997,3.8
20998,3.7
20999,3.9
21000,3.5
21001,3.8
21002,3.6
21003,0
21004,2.3
21005,4.1
21006,4.1
21007,4.1
21008,2.8
21009,3
21010,3.3
21011,2.7
21012,3.1
21013,3.1
21014,2.9
21015,2.9
21016,3.2
21017,3.7
21018,3.6
21019,3.8
21020,3.7
21021,0
21022,0
21023,0
21024,0
21025,0
21026,4.2
21027,2.7
21028,2.9
21029,2.9
21030,2.7
21031,2.9
21032,3
21033,3.2
21034,2.5
21035,3.1
21036,3.1
21037,2.9
21038,3.1
21039,2.8
21040,3
21041,3
21042,3.1
21043,2.8
21044,2.9
21045,2.9
21046,2.8
21047,2.9
21048,3.1
21049,2.9
21050,2.9
21051,3.9
21052,0
21053,0
21054,0
21055,0
21056,0
21057,0
21058,0
21059,0
21060,0
21061,0
21062,0
21063,0
21064,0
21065,0
21066,0
21067,0
21068,0
21069,0
21070,0
21071,0
21072,0
21073,0
21074,0
21075,0
21076,0
21077,0
21078,0
21079,0
21080,0
21081,0
21082,0
21083,0
21084,0
21085,0
21086,0
21087,0
21088,0
21089,0
21090,0
21091,0
21092,0
21093,0
21094,0
21095,0
21096,2.7
21097,3.4
21098,3.3
21099,3
21100,3.2
21101,3.1
21102,3.1
21103,0
21104,0
21105,0
21106,0
21107,0
21108,0
21109,0
21110,0
21111,0
21112,0
21113,0
21114,0
21115,0
21116,0
21117,0
21118,0
21119,0
21120,0
21121,0
21122,0
21123,0
21124,3.2
21125,3.3
21126,3.1
21127,2.5
21128,3.3
21129,3.4
21130,3.3
21131,3.3
21132,3.4
21133,3.2
21134,2.7
21135,3.3
21136,3.4
21137,3
21138,3
21139,2.8
21140,3.2
21141,3.3
21142,3.4
21143,2.6
21144,3.4
21145,3.3
21146,3.4
21147,3.2
21148,2.8
21149,3
21150,3.3
21151,3.4
21152,3.4
21153,2.8
21154,3.4
21155,2.8
21156,3.4
21157,3.2
21158,3.3
21159,3.6
21160,3.5
21161,3.9
21162,3.9
21163,3.9
21164,3.8
21165,3.5
21166,3.6
21167,3.7
21168,3.7
21169,3.8
21170,3.7
21171,3.7
21172,3.8
21173,3.5
21174,3.7
21175,3.6
21176,3.5
21177,3.6
21178,3.6
21179,3.7
21180,3.5
21181,3.6
21182,3.9
21183,3.7
21184,3.5
21185,3.6
21186,3.6
21187,3.9
21188,3.5
21189,3.5
21190,3.6
21191,3.8
21192,3.7
21193,3.5
21194,2.3
21195,2.3
21196,2.4
21197,2
21198,2.2
21199,4.4
21200,4
21201,4
21202,4
21203,4.1
21204,4
21205,4.3
21206,4
21207,4.1
21208,3.2
21209,3.3
21210,0
21211,0
21212,0
21213,0
21214,4.2
21215,3.2
21216,2.7
21217,3
21218,3.2
21219,3.1
21220,2.9
21221,3
21222,3.1
21223,3.1
21224,3.2
21225,3.5
21226,3.5
21227,0
21228,0
21229,0
21230,2.6
21231,3.2
21232,2.9
21233,2.9
21234,2.8
21235,2.9
21236,2.7
21237,3.1
21238,3.2
21239,2.7
21240,3
21241,2.7
21242,2.7
21243,2.7
21244,2.6
21245,3.2
21246,2.9
21247,2.7
21248,3.1
21249,3
21250,3.1
21251,3.2
21252,2.7
21253,2.7
21254,2.6
21255,2.7
21256,3
21257,3.3
21258,2.8
21259,3.3
21260,2.9
21261,3
21262,2.7
21263,2.9
21264,3
21265,2.6
21266,2.8
21267,3.3
21268,2.8
21269,3.1
21270,3
21271,2.8
21272,3.1
21273,3.1
21274,3.2
21275,3.1
21276,3.1
21277,3.4
21278,3.7
21279,3.6
21280,3.7
21281,3.7
21282,3.7
21283,3.7
21284,0
21285,0
21286,0
21287,0
21288,0
21289,0
21290,0
21291,0
21292,0
21293,0
21294,0
21295,0
21296,0
21297,0
21298,0
21299,0
21300,0
21301,0
21302,0
21303,0
21304,0
21305,0
21306,0
21307,0
21308,0
21309,0
21310,0
21311,2.4
21312,2.4
21313,2.4
21314,3.1
21315,2.8
21316,3.3
21317,3.2
21318,2.9
21319,3
21320,2.7
21321,3
21322,2.5
21323,2.8
21324,3.2
21325,2.8
21326,3.1
21327,3.3
21328,2.8
21329,2.6
21330,3.1
21331,3.3
21332,3.6
21333,3.5
21334,3.7
21335,3.8
21336,3.9
21337,3.7
21338,3.6
21339,0
21340,0
21341,0
21342,2.2
21343,2.6
21344,3.1
21345,3
21346,2.8
21347,3
21348,3
21349,2.8
21350,2.6
21351,3.3
21352,2.7
21353,2.7
21354,3
21355,3
21356,2.9
21357,2.9
21358,2.8
21359,2.9
21360,3.3
21361,3
21362,3.5
21363,0
21364,0
21365,0
21366,0
21367,0
21368,0
21369,0
21370,0
21371,0
21372,0
21373,0
21374,0
21375,3
21376,2.9
21377,2.9
21378,2.9
21379,0
21380,0
21381,0
21382,0
21383,0
21384,0
21385,0
21386,0
21387,0
21388,0
21389,0
21390,0
21391,0
21392,0
21393,0
21394,0
21395,3.4
21396,3.2
21397,2.8
21398,2.9
21399,3
21400,0
21401,0
21402,0
21403,0
21404,0
21405,0
21406,0
21407,0
21408,0
21409,0
21410,0
21411,0
21412,0
21413,0
21414,0
21415,0
21416,0
21417,0
21418,0
21419,0
21420,0
21421,0
21422,0
21423,0
21424,0
21425,0
21426,0
21427,0
21428,0
21429,0
21430,0
21431,0
21432,3.4
21433,3.4
21434,3.8
21435,3.5
21436,4.1
21437,3.2
21438,0
21439,0
21440,0
21441,0
21442,0
21443,3.8
21444,3.2
21445,2.6
21446,3.2
21447,2.8
21448,2.9
21449,3.3
21450,2.7
21451,3.1
21452,3.1
21453,3.1
21454,3
21455,3.1
21456,3.3
21457,3.4
21458,3.2
21459,3.4
21460,2.7
21461,3.7
21462,3.5
21463,3.7
21464,3.5
21465,3.6
21466,3.5
21467,3.7
21468,4.1
21469,3.3
21470,3.2
21471,3.2
21472,2.7
21473,2.8
21474,3.3
21475,3.5
21476,3.8
21477,0
21478,4.3
21479,3.4
21480,3.1
21481,3.1
21482,2.7
21483,3.3
21484,3.2
21485,2.9
21486,3.1
21487,3.2
21488,3.3
21489,3.2
21490,3.3
21491,2.6
21492,3.3
21493,2.6
21494,3.2
21495,3.5
21496,3.5
21497,3.5
21498,3.8
21499,2.4
21500,4.1
21501,4.1
21502,2.6
21503,2.9
21504,3.3
21505,3.6
21506,3.5
21507,3.1
21508,3.1
21509,3.2
21510,3.1
21511,2.5
21512,3.1
21513,3
21514,3.2
21515,3.4
21516,3.2
21517,3
21518,2.9
21519,3
21520,3
21521,3.1
21522,2.9
21523,3.4
21524,3.8
21525,3.5
21526,3.7
21527,3.7
21528,3.6
21529,3.6
21530,0
21531,0
21532,0
21533,0
21534,0
21535,0
21536,0
21537,0
21538,0
21539,0
21540,0
21541,0
21542,0
21543,0
21544,0
21545,0
21546,0
21547,2.9
21548,3
21549,2.9
21550,3
21551,3.1
21552,3.1
21553,3.1
21554,3
21555,3
21556,3
21557,2.7
21558,3.1
21559,2.8
21560,3.1
21561,3.1
21562,3.1
21563,3
21564,3.1
21565,3
21566,3
21567,3.1
21568,2.6
21569,2.9
21570,3.5
21571,0
21572,0
21573,0
21574,0
21575,0
21576,0
21577,0
21578,0
21579,0
21580,0
21581,0
21582,0
21583,0
21584,0
21585,0
21586,0
21587,0
21588,0
21589,0
21590,0
21591,0
21592,0
21593,0
21594,0
21595,0
21596,0
21597,0
21598,0
21599,0
21600,0
21601,0
21602,0
21603,0
21604,0
21605,0
21606,0
21607,0
21608,0
21609,0
21610,0
21611,0
21612,0
21613,0
21614,0
21615,2.8
21616,3.2
21617,2.9
21618,2.9
21619,3.3
21620,3
21621,3.2
21622,3.4
21623,3.3
21624,2.9
21625,2.9
21626,2.8
21627,2.8
21628,2.7
21629,2.8
21630,3.4
21631,2.9
21632,2.7
21633,3.5
21634,3.5
21635,3.7
21636,0
21637,0
21638,0
21639,0
21640,0
21641,0
21642,0
21643,0
21644,0
21645,0
21646,0
21647,0
21648,0
21649,0
21650,0
21651,0
21652,0
21653,0
21654,0
21655,0
21656,0
21657,2.3
21658,2.9
21659,0
21660,0
21661,0
21662,0
21663,0
21664,0
21665,0
21666,0
21667,0
21668,0
21669,0
21670,0
21671,0
21672,0
21673,0
21674,0
21675,0
21676,0
21677,0
21678,0
21679,0
21680,0
21681,0
21682,0
21683,0
21684,0
21685,0
21686,0
21687,0
21688,0
21689,0
21690,0
21691,0
21692,0
21693,0
21694,0
21695,0
21696,0
21697,0
21698,0
21699,0
21700,0
21701,0
21702,0
21703,0
21704,0
21705,0
21706,0
21707,0
21708,0
21709,0
21710,0
21711,0
21712,0
21713,0
21714,0
21715,0
21716,0
21717,0
21718,0
21719,0
21720,0
21721,0
21722,0
21723,0
21724,0
21725,0
21726,0
21727,0
21728,0
21729,0
21730,0
21731,0
21732,0
21733,0
21734,0
21735,0
21736,0
21737,0
21738,0
21739,0
21740,0
21741,0
21742,0
21743,0
21744,0
21745,0
21746,0
21747,0
21748,0
21749,0
21750,0
21751,0
21752,0
21753,0
21754,0
21755,0
21756,0
21757,0
21758,0
21759,3
21760,3.4
21761,3
21762,2.6
21763,2.9
21764,3.2
21765,3
21766,3.1
21767,2.8
21768,3
21769,3
21770,3.2
21771,3.2
21772,3.4
21773,2.8
21774,2.8
21775,3.3
21776,3.1
21777,3.1
21778,2.8
21779,2.6
21780,3
21781,2.8
21782,3.1
21783,3.2
21784,2.8
21785,0
21786,0
21787,0
21788,0
21789,0
21790,0
21791,0
21792,0
21793,0
21794,0
21795,0
21796,0
21797,0
21798,0
21799,0
21800,0
21801,0
21802,0
21803,0
21804,0
21805,0
21806,0
21807,0
21808,0
21809,0
21810,0
21811,0
21812,0
21813,0
21814,0
21815,0
21816,0
21817,0
21818,0
21819,0
21820,0
21821,2.7
21822,2.8
21823,2.8
21824,2.9
21825,3.1
21826,3
21827,3.2
21828,3
21829,3
21830,3.1
21831,3.1
21832,3.2
21833,3.1
21834,3
21835,3.4
21836,2.5
21837,3.1
21838,3.7
21839,3.7
21840,3.9
21841,3.6
21842,3.6
21843,3.6
21844,0
21845,0
21846,0
21847,0
21848,0
21849,0
21850,0
21851,2.4
21852,4.4
21853,2.8
21854,3.1
21855,3.4
21856,3.3
21857,3.4
21858,3.3
21859,3.4
21860,2.8
21861,3.4
21862,2.9
21863,3.4
21864,2.7
21865,3.2
21866,2.7
21867,3.3
21868,3.4
21869,3.4
21870,3.4
21871,3.4
21872,3.4
21873,3.4
21874,3.9
21875,3.7
21876,3.6
21877,3.5
21878,3.6
21879,3.8
21880,3.6
21881,3.8
21882,3.6
21883,3.8
21884,3.8
21885,3.7
21886,3.8
21887,3.5
21888,3.5
21889,3.8
21890,3.9
21891,3.7
21892,3.6
21893,3.8
21894,3.5
21895,4.1
21896,4
21897,4.2
21898,4.1
21899,4
21900,4
21901,2.7
21902,2.9
21903,3.2
21904,3
21905,3.3
21906,3.3
21907,2.7
21908,2.9
21909,2.7
21910,2.8
21911,2.8
21912,3
21913,3
21914,3.1
21915,3.3
21916,2.9
21917,3.4
21918,3.1
21919,2.9
21920,2.9
21921,2.9
21922,2.9
21923,2.7
21924,3.2
21925,2.8
21926,3
21927,2.8
21928,3.6
21929,3.5
21930,3.8
21931,3.9
21932,3.5
21933,3.6
21934,0
21935,0
21936,0
21937,0
21938,0
21939,0
21940,0
21941,0
21942,0
21943,0
21944,0
21945,0
21946,0
21947,4.2
21948,3.2
21949,3.4
21950,2.9
21951,3.1
21952,3.2
21953,3.9
21954,3.7
21955,0
21956,0
21957,2.2
21958,3.3
21959,0
21960,0
21961,0
21962,0
21963,0
21964,0
21965,0
21966,3
21967,3.2
21968,3
21969,3.5
21970,0
21971,0
21972,3.1
21973,2.6
21974,3.1
21975,2.6
21976,3.2
21977,3.3
21978,3.2
21979,3.4
21980,3.3
21981,2.7
21982,3.2
21983,2.6
21984,3.3
21985,2.8
21986,2.6
21987,2.6
21988,3.6
21989,3.9
21990,3.7
21991,3.8
21992,3.5
21993,3.9
21994,3.5
21995,0
21996,0
21997,0
21998,0
21999,2.9
22000,2.8
22001,3.1
22002,3
22003,2.7
22004,3.4
22005,3.2
22006,2.8
22007,2.9
22008,2.9
22009,3.1
22010,2.8
22011,3.2
22012,3
22013,2.9
22014,2.9
22015,2.9
22016,2.9
22017,2.8
22018,3
22019,3
22020,3
22021,3
22022,3.2
22023,3
22024,3.1
22025,3.1
22026,2.9
22027,3
22028,2.8
22029,2.9
22030,3.2
22031,2.7
22032,3.2
22033,3
22034,3.3
22035,3.1
22036,2.8
22037,3.1
22038,3.2
22039,2.7
22040,2.9
22041,2.8
22042,3.1
22043,2.9
22044,2.7
22045,2.7
22046,3.4
22047,3
22048,3.2
22049,2.8
22050,3
22051,3
22052,2.9
22053,2.8
22054,2.7
22055,3.5
22056,3.5
22057,0
22058,0
22059,0
22060,0
22061,2.2
22062,4.3
22063,2.9
22064,2.9
22065,3
22066,2.9
22067,2.9
22068,3
22069,2.7
22070,2.9
22071,2.8
22072,3
22073,3
22074,2.8
22075,0
22076,0
22077,0
22078,0
22079,0
22080,0
22081,0
22082,0
22083,0
22084,0
22085,0
22086,0
22087,0
22088,0
22089,0
22090,0
22091,0
22092,0
22093,0
22094,0
22095,0
22096,0
22097,0
22098,0
22099,0
22100,0
22101,0
22102,0
22103,0
22104,0
22105,0
22106,0
22107,0
22108,0
22109,0
22110,0
22111,0
22112,0
22113,0
22114,0
22115,0
22116,0
22117,0
22118,0
22119,0
22120,0
22121,0
22122,0
22123,3.2
22124,3.2
22125,0
22126,0
22127,0
22128,0
22129,0
22130,0
22131,0
22132,3.3
22133,3.4
22134,3.1
22135,4.3
22136,3.3
22137,3.5
22138,3.6
22139,3.9
22140,3.8
22141,3.8
22142,3.8
22143,4.4
22144,4.4
22145,4.1
22146,2.9
22147,2.9
22148,0
22149,0
22150,0
22151,0
22152,0
22153,0
22154,0
22155,0
22156,0
22157,0
22158,0
22159,0
22160,0
22161,0
22162,0
22163,0
22164,0
22165,0
22166,2.7
22167,2.9
22168,2.8
22169,3.1
22170,3.3
22171,3.3
22172,3.3
22173,3.3
22174,3.2
22175,2.9
22176,3.1
22177,3.2
22178,3.3
22179,3.4
22180,3.4
22181,3.2
22182,3.2
22183,3.4
22184,3.1
22185,2.9
22186,3.3
22187,3.3
22188,3.2
22189,3
22190,3.4
22191,3.4
22192,3.1
22193,2.7
22194,2.7
22195,3.3
22196,3.4
22197,3.2
22198,2.5
22199,2.6
22200,3.2
22201,3.4
22202,2.7
22203,3.2
22204,3.4
22205,2.8
22206,3.2
22207,3.6
22208,3.8
22209,3.5
22210,3.6
22211,3.5
22212,3.8
22213,3.6
22214,3.5
22215,3.5
22216,3.6
22217,3.6
22218,2.1
22219,2.2
22220,2.1
22221,2.3
22222,3.1
22223,2.8
22224,3
22225,2.8
22226,3.2
22227,3.4
22228,3.7
22229,3.5
22230,2.6
22231,3.4
22232,2.8
22233,3.1
22234,3
22235,3.2
22236,2.6
22237,2.8
22238,2.8
22239,3.2
22240,3.2
22241,3.2
22242,2.5
22243,3.2
22244,2.9
22245,3.3
22246,3.4
22247,3.2
22248,2.6
22249,3.3
22250,2.5
22251,3.1
22252,2.9
22253,3
22254,3.1
22255,2.8
22256,3.1
22257,3.1
22258,3.3
22259,2.8
22260,3.2
22261,3.2
22262,2.7
22263,2.7
22264,3.1
22265,3.3
22266,3.3
22267,2.6
22268,2.6
22269,2.9
22270,3.3
22271,2.7
22272,3.1
22273,3.1
22274,3.2
22275,3
22276,3.4
22277,3.3
22278,3.4
22279,3
22280,3.3
22281,3.3
22282,3
22283,3
22284,3.3
22285,3.1
22286,3.7
22287,3.9
22288,3.5
22289,3.6
22290,3.6
22291,3.6
22292,3.9
22293,3.9
22294,3.6
22295,3.7
22296,3.5
22297,3.7
22298,3.6
22299,3.9
22300,3.6
22301,3.5
22302,3.5
22303,3.6
22304,3.5
22305,0
22306,0
22307,0
22308,0
22309,0
22310,0
22311,0
22312,0
22313,2.4
22314,2.4
22315,2.3
22316,3.3
22317,4.5
22318,3.2
22319,3.1
22320,3
22321,3.3
22322,3
22323,2.8
22324,3.2
22325,2.8
22326,3.2
22327,0
22328,0
22329,0
22330,0
22331,0
22332,0
22333,0
22334,0
22335,2.9
22336,3.4
22337,3.4
22338,3.4
22339,3
22340,2.8
22341,3.2
22342,2.9
22343,3
22344,3.3
22345,2.7
22346,2.5
22347,3
22348,3.2
22349,3.1
22350,3.1
22351,3
22352,3.1
22353,3.1
22354,2.9
22355,3.2
22356,3.3
22357,3.4
22358,3.3
22359,3.1
22360,3.5
22361,3.5
22362,3.7
22363,3.6
22364,0
22365,0
22366,0
22367,0
22368,0
22369,0
22370,0
22371,0
22372,0
22373,0
22374,0
22375,0
22376,0
22377,0
22378,0
22379,0
22380,0
22381,0
22382,0
22383,2.4
22384,3
22385,3.1
22386,3.1
22387,0
22388,0
22389,3.3
22390,3.4
22391,3.3
22392,3.2
22393,3.2
22394,3.3
22395,2.6
22396,3.1
22397,3.2
22398,3.2
22399,3.1
22400,3.4
22401,3.2
22402,3.2
22403,3.2
22404,3.4
22405,3.3
22406,3.2
22407,2.7
22408,3.3
22409,3.4
22410,3.4
22411,2.7
22412,3.2
22413,2.5
22414,3
22415,3.1
22416,3.4
22417,3.4
22418,2.6
22419,3.3
22420,3.1
22421,3.4
22422,3.4
22423,3.4
22424,3.2
22425,3.2
22426,4.6
22427,3.6
22428,3.6
22429,3.5
22430,3.6
22431,3.9
22432,3.8
22433,3.8
22434,3.7
22435,3.5
22436,3.5
22437,3.9
22438,3.7
22439,3.5
22440,3.6
22441,3.6
22442,3.6
22443,3.6
22444,3.8
22445,3.6
22446,4
22447,4.1
22448,4
22449,3.2
22450,2.5
22451,3.1
22452,2.8
22453,3.2
22454,3.6
22455,3.7
22456,3.6
22457,3.8
22458,3.9
22459,2.4
22460,4.4
22461,4.4
22462,2.9
22463,2.9
22464,2.9
22465,0
22466,0
22467,0
22468,0
22469,0
22470,0
22471,0
22472,0
22473,0
22474,0
22475,0
22476,0
22477,0
22478,0
22479,0
22480,0
22481,0
22482,0
22483,0
22484,0
22485,2.9
22486,2.5
22487,3.2
22488,3
22489,2.9
22490,2.9
22491,2.6
22492,3
22493,3.3
22494,3.1
22495,3.7
22496,3.7
22497,3.9
22498,3.6
22499,0
22500,0
22501,0
22502,0
22503,0
22504,0
22505,0
22506,0
22507,0
22508,0
22509,0
22510,0
22511,0
22512,0
22513,0
22514,0
22515,0
22516,0
22517,0
22518,0
22519,0
22520,0
22521,2.4
22522,4.1
22523,2.9
22524,3.3
22525,4.5
22526,3.7
22527,3.6
