ReviewId,UserID,UserId
18192,25813,13290
18193,8603,12739
18194,25513,13854
18195,28354,16862
18196,31312,10072
18197,18547,12410
18198,367,13878
18199,22062,16106
18200,14266,10388
18201,7743,15799
18202,26469,15825
18203,27181,13692
18204,1921,15188
18205,9310,16063
18206,28425,12127
18207,5145,10135
18208,30619,11105
18209,18737,11445
18210,1322,17390
18211,24353,10340
18212,20409,13108
18213,25017,17620
18214,31667,10844
18215,23073,13247
18216,21832,16698
18217,4391,13961
18218,25511,10215
18219,13053,17564
18220,8400,13111
18221,32955,10091
18222,28463,12960
18223,7019,10837
18224,20142,14855
18225,17460,11864
18226,14447,12799
18227,13564,16593
18228,29932,15167
18229,25032,17773
18230,1190,13583
18231,29151,17170
18232,8448,15217
18233,7282,17953
18234,7868,12106
18235,14667,16602
18236,21442,17486
18237,5334,16447
18238,15038,16639
18239,3566,15931
18240,24831,10854
18241,18057,14526
18242,18636,16495
18243,4478,15930
18244,17739,10252
18245,26745,15102
18246,32812,13816
18247,32355,13983
18248,26475,13781
18249,1790,13985
18250,12224,10793
18251,29328,15772
18252,5017,17343
18253,24693,12292
18254,29658,13300
18255,17100,12119
18256,8120,14509
18257,8239,12953
18258,14135,10433
18259,18729,11670
18260,23550,11024
18261,12418,16546
18262,14057,10143
18263,22152,15174
18264,14778,15778
18265,8684,11596
18266,21919,14549
18267,25967,13224
18268,15379,14924
18269,10223,17830
18270,27567,10711
18271,1105,12057
18272,25720,17448
18273,2973,13820
18274,5564,10900
18275,8232,12092
18276,29574,12384
18277,26577,17556
18278,2747,13932
18279,9513,15558
18280,1052,15285
18281,24695,14916
18282,32798,16895
18283,19156,13797
18284,26322,12572
18285,7706,16366
18286,17371,11745
18287,9926,15950
18288,30680,12611
18289,12657,16666
18290,10239,16297
18291,21933,10850
18292,10555,10673
18293,5836,17326
18294,29900,11689
18295,28679,10300
18296,15386,11915
18297,7593,12876
18298,3258,16440
18299,31551,15897
18300,26903,16946
18301,20877,14472
18302,24618,15082
18303,3822,15909
18304,32768,11466
18305,17385,12165
18306,31605,12257
18307,26642,12190
18308,11653,11414
18309,30875,12267
18310,29939,16957
18311,23981,11943
18312,2613,16767
18313,23694,11463
18314,31103,12463
18315,31909,10667
18316,30497,16244
18317,21815,11838
18318,21407,10603
18319,28483,12780
18320,5594,16106
18321,10100,14767
18322,5362,11771
18323,23394,17063
18324,22070,10948
18325,9723,14309
18326,5682,11377
18327,24830,15142
18328,14021,16399
18329,389,11829
18330,5137,17845
18331,15047,11042
18332,2089,16164
18333,27006,11514
18334,120,11708
18335,1137,11154
18336,17092,15280
18337,27665,15595
18338,26339,17945
18339,5696,13332
18340,19813,16337
18341,10740,14294
18342,29792,14125
18343,10461,13047
18344,10922,17686
18345,341,13307
18346,29574,17339
18347,17432,12131
18348,3889,17641
18349,30184,14344
18350,1394,10326
18351,2232,15654
18352,32209,15177
18353,32718,12524
18354,11500,10619
18355,19567,16603
18356,14123,14255
18357,22187,10649
18358,13664,17531
18359,4891,14521
18360,8190,15250
18361,32844,14683
18362,16993,12369
18363,8210,12597
18364,56,10502
18365,24635,16528
18366,8504,13842
18367,1117,10133
18368,18504,11136
18369,11297,12099
18370,74,11714
18371,27735,17171
18372,2480,12596
18373,24847,11305
18374,10319,17922
18375,21595,12522
18376,10769,15903
18377,1201,14647
18378,21830,10663
18379,10688,11583
18380,32686,12129
18381,15656,16350
18382,1799,12711
18383,17218,14831
18384,13002,12098
18385,28370,11685
18386,5513,13421
18387,16677,10353
18388,23406,11221
18389,3599,13217
18390,2881,16268
18391,27048,15272
18392,8931,15865
18393,8827,17298
18394,29548,15823
18395,5492,16904
18396,7621,11580
18397,15851,13149
18398,25363,10287
18399,736,11170
18400,13712,13083
18401,30790,10210
18402,25710,11934
18403,24835,15437
18404,23636,10085
18405,12314,10233
18406,13124,10304
18407,12252,11763
18408,2700,16893
18409,8775,15182
18410,10021,17337
18411,20361,17013
18412,30381,15486
18413,19452,13334
18414,9826,15201
18415,7323,15420
18416,16066,15225
18417,8412,11373
18418,4317,17812
18419,2362,13725
18420,5708,13849
18421,21420,11726
18422,7738,11367
18423,12442,10920
18424,22966,10664
18425,13621,14766
18426,20983,14645
18427,32106,13454
18428,16566,17514
18429,13080,10613
18430,22688,13079
18431,25716,10860
18432,1608,11879
18433,5539,11610
18434,24714,12465
18435,4502,13560
18436,1228,10311
18437,20390,15001
18438,28634,15913
18439,17620,14407
18440,29008,11157
18441,11858,14996
18442,26326,17139
18443,22312,13304
18444,20329,11686
18445,14919,13956
18446,6072,11976
18447,6528,14657
18448,27466,17683
18449,20936,11802
18450,21396,17782
18451,18873,13588
18452,7119,12513
18453,12878,10806
18454,21391,13584
18455,6589,11501
18456,9436,16770
18457,2885,16259
18458,1286,12229
18459,13167,14971
18460,11062,12661
18461,7535,13613
18462,17049,16974
18463,11815,15976
18464,17635,15624
18465,31555,11456
18466,13684,15489
18467,8550,13127
18468,18981,16317
18469,13426,11486
18470,19517,15875
18471,21535,11481
18472,8657,16459
18473,26958,11612
18474,31317,13978
18475,16800,11964
18476,15158,14651
18477,30887,12283
18478,949,10017
18479,23493,15601
18480,10081,12339
18481,2603,16254
18482,9442,14548
18483,20727,11784
18484,7678,13904
18485,32712,16556
18486,10594,11787
18487,13429,15210
18488,4072,12268
18489,7825,10980
18490,430,13252
18491,10039,16771
18492,25161,10367
18493,12980,10520
18494,31474,15193
18495,24467,13642
18496,14766,17121
18497,11796,14248
18498,943,17296
18499,30335,13614
18500,10730,17069
18501,26304,16731
18502,3234,17745
18503,2641,14110
18504,7811,11906
18505,21031,10108
18506,6998,10610
18507,31934,10805
18508,4977,11107
18509,26774,12239
18510,5332,13615
18511,1717,12481
18512,10706,14782
18513,27167,17647
18514,15907,14965
18515,13039,11055
18516,5834,15306
18517,19775,14981
18518,29122,17885
18519,3398,11092
18520,5832,16969
18521,1405,12903
18522,24377,17078
18523,7871,10394
18524,532,10669
18525,16298,13578
18526,27104,14971
18527,9445,10309
18528,24037,16279
18529,4817,11301
18530,29431,14052
18531,10876,17313
18532,32263,13178
18533,29557,16805
18534,20421,14040
18535,21950,17354
18536,32545,12510
18537,31977,10694
18538,18645,17023
18539,5405,17751
18540,14668,17281
18541,14120,14933
18542,23162,17846
18543,9454,11044
18544,12640,11416
18545,26362,11839
18546,6515,12444
18547,8894,17659
18548,16601,10995
18549,5455,14676
18550,30217,16649
18551,20532,10719
18552,10494,11518
18553,32475,14942
18554,13861,11039
18555,23219,15220
18556,8066,16291
18557,17502,17112
18558,28230,13240
18559,24122,14286
18560,23747,10765
18561,12159,16589
18562,8000,15102
18563,32993,17876
18564,18800,16264
18565,31308,13263
18566,20169,15514
18567,27826,16657
18568,17512,13700
18569,8161,12304
18570,28214,10181
18571,8450,17303
18572,28749,11065
18573,2242,10208
18574,9674,15674
18575,32715,13968
18576,27496,16484
18577,1007,17987
18578,32782,15756
18579,20695,10530
18580,15118,10607
18581,16195,11630
18582,3155,14611
18583,10243,13502
18584,23607,16302
18585,29600,15582
18586,26340,12098
18587,11157,16710
18588,12791,13701
18589,7948,14293
18590,15249,17428
18591,2924,11544
18592,20630,12392
18593,27520,10291
18594,29927,17317
18595,16027,14524
18596,20050,16955
18597,24482,17901
18598,13027,10077
18599,23721,12006
18600,21140,13144
18601,29577,14700
18602,1773,16711
18603,2392,12776
18604,18312,14958
18605,13472,15428
18606,29105,17664
18607,25567,13623
18608,21238,11398
18609,31290,15055
18610,25160,10122
18611,958,16535
18612,11469,17761
18613,28896,12518
18614,22549,15744
18615,11718,15590
18616,23991,14462
18617,7977,10107
18618,31788,16612
18619,6003,13571
18620,28600,16120
18621,18415,10390
18622,14869,12372
18623,14328,16729
18624,32216,13067
18625,19666,14378
18626,9182,10268
18627,14813,17995
18628,32424,17591
18629,23139,12115
18630,5710,14692
18631,2038,17662
18632,5489,11581
18633,13863,17647
18634,19982,11082
18635,12059,13437
18636,10767,12358
18637,18342,12950
18638,22986,14731
18639,16880,15437
18640,15037,13347
18641,28519,13495
18642,13485,10650
18643,32384,15438
18644,9699,14639
18645,9354,14096
18646,3403,16211
18647,19107,14859
18648,2402,10001
18649,7273,12873
18650,7895,16841
18651,24649,11550
18652,15871,12766
18653,18916,12462
18654,18765,14587
18655,4929,12611
18656,31286,17179
18657,27823,13192
18658,6698,17254
18659,1947,15223
18660,3182,12256
18661,15538,13847
18662,1663,15732
18663,18399,15116
18664,13586,16023
18665,20838,15789
18666,31245,13074
18667,12488,10828
18668,22032,12516
18669,21367,11305
18670,21434,11743
18671,9168,11080
18672,20362,14559
18673,3394,13199
18674,25625,17472
18675,21072,12988
18676,30483,10236
18677,1988,15105
18678,2968,17552
18679,19564,11488
18680,26995,15884
18681,6748,13596
18682,17571,16373
18683,28266,12621
18684,18027,14876
18685,13310,13298
18686,5957,10190
18687,5237,12170
18688,24108,13179
18689,13293,16991
18690,27559,10952
18691,21714,16563
18692,27329,17050
18693,32276,10890
18694,2497,13264
18695,7678,10437
18696,30421,13964
18697,7298,13050
18698,14838,10850
18699,3090,17736
18700,28327,17772
18701,20352,17426
18702,19196,15680
18703,13316,13529
18704,15290,13085
18705,1103,10027
18706,27672,13695
18707,12259,13331
18708,25057,16684
18709,31555,10380
18710,24888,12348
18711,21439,17114
18712,3655,11347
18713,23054,12680
18714,28042,17003
18715,978,10564
18716,16621,11607
18717,18650,15093
18718,1875,14287
18719,15767,13347
18720,14517,17616
18721,25423,12036
18722,4537,15366
18723,2542,17523
18724,25027,13577
18725,741,14978
18726,24985,15676
18727,30392,11805
18728,26116,16893
18729,25583,11690
18730,24077,15808
18731,22925,14246
18732,1598,11586
18733,3180,16804
18734,11117,13363
18735,11272,14327
18736,4935,13762
18737,587,13086
18738,7518,17180
18739,7604,12745
18740,28041,17251
18741,23146,10182
18742,21257,10201
18743,9430,15085
18744,24122,12488
18745,21907,15393
18746,16306,11825
18747,5198,10165
18748,28554,14705
18749,32684,17611
18750,27432,12484
18751,507,14658
18752,30326,10366
18753,2033,17867
18754,6092,14051
18755,14177,17515
18756,20290,13841
18757,10048,14098
18758,355,12348
18759,26674,13063
18760,14356,10128
18761,27153,16529
18762,2222,15598
18763,17974,14680
18764,26211,10250
18765,23184,14708
18766,22361,11963
18767,16152,12948
18768,13869,10929
18769,32977,10814
18770,20552,14299
18771,7408,14929
18772,1928,16645
18773,3230,13378
18774,5068,17965
18775,18014,12940
18776,21632,17490
18777,12440,14011
18778,28293,16713
18779,23929,13653
18780,31751,11664
18781,11032,13257
18782,25858,14576
18783,18812,10779
18784,25331,12648
18785,16208,17480
18786,17829,16293
18787,11337,17808
18788,18074,15894
18789,4763,10063
18790,31658,13717
18791,10830,17464
18792,8512,14057
18793,19589,15938
18794,13477,11761
18795,29809,13140
18796,22721,13992
18797,7944,16853
18798,13570,15325
18799,8432,14117
18800,23602,15567
18801,1797,11933
18802,3216,13760
18803,28209,14303
18804,21057,13111
18805,30627,17492
18806,5551,15932
18807,29659,12588
18808,14357,11347
18809,11183,13289
18810,9809,16376
18811,17792,16153
18812,21432,16342
18813,11633,17218
18814,25237,13528
18815,23839,11105
18816,17296,17906
18817,32590,13391
18818,31710,15310
18819,4778,10388
18820,4941,10300
18821,29055,14668
18822,29794,10570
18823,4497,12260
18824,23742,14635
18825,28189,13779
18826,15726,17421
18827,489,17932
18828,18100,12224
18829,1016,11483
18830,30679,16475
18831,21436,13598
18832,14096,13247
18833,16155,16273
18834,10691,17359
18835,22374,16423
18836,5016,15067
18837,15709,10257
18838,9638,11912
18839,7009,16704
18840,2060,17583
18841,18270,17665
18842,13817,15617
18843,10254,16372
18844,9559,12777
18845,22051,15114
18846,6148,13695
18847,21761,10761
18848,11185,13825
18849,12641,15668
18850,5732,12195
18851,22895,15085
18852,6953,14055
18853,32339,15326
18854,13256,17439
18855,15967,15487
18856,5008,17659
18857,4759,15382
18858,15365,10629
18859,26986,17782
18860,11217,11126
18861,1907,13147
18862,15946,16187
18863,28264,10866
18864,16356,17318
18865,6935,15980
18866,26718,14667
18867,2464,10973
18868,24122,14358
18869,30815,10380
18870,30788,11287
18871,1340,14589
18872,31794,17484
18873,9376,11669
18874,19272,16234
18875,15935,12314
18876,22882,13163
18877,9812,11830
18878,1156,16105
18879,31108,16454
18880,425,14137
18881,7100,11851
18882,32356,16104
18883,24636,11598
18884,3249,16507
18885,20281,12951
18886,12064,14041
18887,1627,14524
18888,16371,11581
18889,11638,12257
18890,23999,17439
18891,26776,17285
18892,24947,12910
18893,7294,16232
18894,27055,16320
18895,32184,17558
18896,25530,17383
18897,24165,13315
18898,17739,10425
18899,1605,15286
18900,22321,11468
18901,27318,14874
18902,9198,16236
18903,21744,15191
18904,5571,12299
18905,31825,16187
18906,18660,16053
18907,26936,12927
18908,26852,14914
18909,9942,17498
18910,2264,13914
18911,31253,15374
18912,3310,11581
18913,12059,17768
18914,23040,13472
18915,14646,15787
18916,17026,15900
18917,18773,13198
18918,31181,10938
18919,7171,16271
18920,22331,13395
18921,31566,14598
18922,26270,16029
18923,28888,11309
18924,8894,10700
18925,14172,11606
18926,11387,17903
18927,22183,14205
18928,9061,12071
18929,7426,14955
18930,28935,15389
18931,28113,10212
18932,27291,10273
18933,7717,14542
18934,25527,15052
18935,17456,15234
18936,27131,10386
18937,10789,14277
18938,19536,13031
18939,12012,15255
18940,21785,15184
18941,6550,16200
18942,8277,13399
18943,32368,12114
18944,9242,17586
18945,25946,11550
18946,13245,11729
18947,480,10872
18948,22151,14511
18949,25748,14997
18950,12531,14664
18951,5746,11694
18952,4179,10596
18953,30036,11226
18954,28575,12676
18955,19950,13475
18956,24558,14516
18957,20786,10554
18958,12698,10251
18959,21155,10396
18960,19787,16393
18961,12801,16630
18962,8407,11067
18963,23391,10397
18964,5084,13945
18965,1977,11324
18966,24660,11577
18967,24874,13809
18968,24813,11205
18969,24241,14024
18970,3664,11012
18971,20888,15511
18972,9142,13051
18973,28439,16407
18974,1199,11939
18975,28465,10633
18976,4953,12283
18977,10765,16771
18978,832,16381
18979,16183,10537
18980,28764,13590
18981,5354,12224
18982,31735,11527
18983,1451,13963
18984,15017,10322
18985,10346,10865
18986,25375,15959
18987,21285,11929
18988,4592,12874
18989,24084,14632
18990,13087,11288
18991,30646,16871
18992,30838,12210
18993,4814,14521
18994,22133,17558
18995,25523,16788
18996,16486,16633
18997,5486,16505
18998,19577,14969
18999,26936,12185
19000,694,15303
19001,20815,15768
19002,22512,10191
19003,20119,11313
19004,1917,13286
19005,16686,11544
19006,17704,17666
19007,21620,11301
19008,23681,12541
19009,21249,13481
19010,7331,15656
19011,23214,17651
19012,12741,10294
19013,29515,15843
19014,31445,10297
19015,13668,15450
19016,15831,16577
19017,1390,14367
19018,20440,13980
19019,30529,10373
19020,32559,13362
19021,20413,11763
19022,22799,15130
19023,31373,11154
19024,23195,10118
19025,30949,17927
19026,1367,12212
19027,20242,14141
19028,19527,13571
19029,4832,12184
19030,29201,14991
19031,17256,16429
19032,10770,15869
19033,16669,10953
19034,26396,11725
19035,25037,10779
19036,7341,13428
19037,17087,17121
19038,359,13624
19039,18037,11931
19040,8716,13147
19041,24560,13798
19042,5804,15576
19043,23161,10185
19044,13215,15028
19045,8498,17171
19046,3104,10404
19047,21079,11153
19048,31226,11222
19049,16970,16760
19050,19183,14997
19051,30886,11802
19052,30191,16016
19053,30282,11439
19054,125,12181
19055,468,13840
19056,22174,11496
19057,28058,15158
19058,26223,13399
19059,11703,12044
19060,15339,15804
19061,27330,15854
19062,29584,12800
19063,3740,16675
19064,3757,14154
19065,7894,10415
19066,12279,12674
19067,4895,15368
19068,13623,15627
19069,21213,17286
19070,846,11594
19071,32479,14942
19072,10343,11898
19073,2616,13964
19074,9437,10704
19075,4565,10398
19076,7956,13938
19077,10388,13860
19078,19605,15115
19079,27769,12002
19080,2229,10805
19081,16132,14352
19082,29497,11079
19083,15793,13260
19084,24093,12617
19085,15527,15792
19086,254,12366
19087,27728,11349
19088,17194,10684
19089,4985,11993
19090,16763,10627
19091,18006,13302
19092,19276,13577
19093,23016,11534
19094,6843,10575
19095,24425,13420
19096,24995,17875
19097,23278,13470
19098,23111,14514
19099,792,13356
19100,18889,14606
19101,4213,11225
19102,23889,14907
19103,22896,11107
19104,3022,14653
19105,24660,10608
19106,31508,16851
19107,11173,15336
19108,14859,11477
19109,17989,15464
19110,30423,16243
19111,11183,11329
19112,9046,14465
19113,3207,16955
19114,5448,16694
19115,29334,17423
19116,10884,13951
19117,14671,12491
19118,26997,13576
19119,10947,17687
19120,14372,12263
19121,911,16899
19122,31733,14014
19123,9100,11245
19124,17176,15500
19125,22560,15181
19126,28894,13568
19127,10859,17535
19128,19743,16187
19129,15977,11369
19130,32039,10337
19131,23861,15867
19132,2934,12513
19133,13587,17713
19134,7893,11151
19135,21170,16606
19136,11605,14665
19137,25752,13606
19138,29252,14758
19139,1070,12123
19140,13829,13762
19141,23152,16565
19142,4243,16415
19143,2395,10276
19144,10871,10846
19145,29872,14220
19146,2954,17381
19147,13824,16727
19148,28552,16535
19149,2511,13972
19150,28575,11144
19151,1018,17736
19152,18816,17165
19153,5022,10698
19154,28283,11850
19155,17725,13927
19156,14738,10283
19157,31820,14781
19158,24532,10647
19159,29878,13070
19160,3862,16231
19161,10235,15334
19162,27051,13138
19163,4417,15082
19164,21274,17191
19165,20930,15839
19166,4086,17995
19167,4715,15363
19168,8687,12097
19169,3400,17602
19170,7448,17613
19171,2475,15273
19172,25600,14811
19173,4834,11231
19174,6116,14867
19175,32546,17405
19176,2077,12082
19177,31273,13337
19178,5657,16538
19179,32275,10329
19180,15597,14006
19181,25243,11549
19182,9575,15825
19183,14592,14493
19184,16842,11537
19185,16500,13568
19186,29744,17773
19187,4979,12311
19188,23342,10696
19189,2737,15541
19190,18961,17497
19191,24046,10830
19192,10716,14010
19193,6904,14952
19194,8031,16331
19195,6128,13227
19196,7842,17222
19197,8543,10489
19198,12399,11122
19199,7429,12229
19200,11754,14282
19201,22976,12952
19202,13286,13067
19203,30600,10567
19204,30527,13254
19205,32462,17145
19206,10815,17043
19207,19047,11264
19208,24108,11614
19209,26168,15540
19210,31971,17687
19211,23788,11015
19212,11568,13374
19213,5646,16701
19214,4082,15975
19215,5379,16073
19216,10558,17496
19217,17124,10043
19218,8143,15081
19219,10452,13809
19220,32937,17993
19221,11514,15046
19222,14538,14665
19223,22431,16626
19224,7869,15321
19225,17477,14082
19226,12872,13582
19227,11855,13044
19228,29280,10017
19229,31118,12115
19230,25189,13768
19231,11557,10264
19232,26104,13127
19233,22925,10747
19234,24441,14629
19235,3274,17066
19236,12206,10597
19237,3146,12503
19238,16903,12068
19239,17728,12450
19240,13855,14152
19241,19127,15987
19242,16786,11233
19243,32822,12951
19244,3148,16084
19245,18629,12037
19246,18867,14478
19247,25134,12545
19248,479,15813
19249,13418,17805
19250,5918,14658
19251,13044,16873
19252,29006,15504
19253,26780,11527
19254,4331,13675
19255,32341,17711
19256,11948,11240
19257,749,10441
19258,5016,10400
19259,7505,14328
19260,12114,16348
19261,27530,11135
19262,29467,13073
19263,4263,16754
19264,13925,12893
19265,11826,12673
19266,1988,15904
19267,12524,15557
19268,32713,16094
19269,23544,14094
19270,25817,14024
19271,12384,16151
19272,2748,12628
19273,11404,12200
19274,14404,14331
19275,2805,11260
19276,9453,12509
19277,23124,12747
19278,4343,12810
19279,27804,13113
19280,25979,14013
19281,15082,15883
19282,16280,12990
19283,7166,12467
19284,19369,17859
19285,24099,11977
19286,6415,12228
19287,17916,14009
19288,6711,16842
19289,4924,12561
19290,24932,12228
19291,12395,14059
19292,1628,11099
19293,5304,15700
19294,17381,11794
19295,28807,14725
19296,7743,17712
19297,27474,16701
19298,31349,13501
19299,22099,10444
19300,12309,14227
19301,24116,10737
19302,26257,16518
19303,17691,12883
19304,28965,17765
19305,24978,13416
19306,22964,12779
19307,5158,16554
19308,17248,11131
19309,22694,11619
19310,30450,12320
19311,12667,16548
19312,21076,16291
19313,19241,13129
19314,17209,13535
19315,10398,12356
19316,32007,11268
19317,30698,12898
19318,17283,10518
19319,9159,10819
19320,20808,17891
19321,29366,12079
19322,30960,10751
19323,17088,16385
19324,30393,17154
19325,12052,12771
19326,12561,13774
19327,14681,14150
19328,26064,15011
19329,6931,12802
19330,6527,15619
19331,27002,16307
19332,14597,15850
19333,30555,14613
19334,24290,13279
19335,32228,16073
19336,31903,10656
19337,24741,13447
19338,13797,15667
19339,15356,12245
19340,4479,16468
19341,14088,10400
19342,14191,11475
19343,29093,17847
19344,32806,15196
19345,161,13147
19346,564,10090
19347,18649,14862
19348,23714,15545
19349,2662,16549
19350,3282,13352
19351,9476,17027
19352,31515,17112
19353,12367,14453
19354,12736,13654
19355,20909,15470
19356,23508,16693
19357,27825,13762
19358,23000,14665
19359,6993,16296
19360,8462,11610
19361,3249,13670
19362,25510,16821
19363,20853,14254
19364,9022,16774
19365,2369,10893
19366,19824,15705
19367,4680,14190
19368,24638,14760
19369,17274,17369
19370,25397,14872
19371,15172,12210
19372,6960,14730
19373,8558,12630
19374,32402,15144
19375,27591,12262
19376,2767,13131
19377,3792,10325
19378,14175,15971
19379,30234,14855
19380,23784,12613
19381,31523,10535
19382,7577,15611
19383,6109,12778
19384,630,16909
19385,9211,12791
19386,23400,14475
19387,9244,11622
19388,1716,16792
19389,17684,11717
19390,25520,14280
19391,30979,15520
19392,9386,16442
19393,27094,15931
19394,11486,10134
19395,19025,10353
19396,17059,16586
19397,2522,10669
19398,568,11255
19399,32036,11126
19400,3525,12450
19401,4515,15858
19402,1895,12382
19403,25433,11123
19404,7087,11523
19405,4531,12697
19406,19576,11490
19407,30606,10020
19408,13417,14677
19409,4937,14794
19410,4229,16718
19411,8814,14498
19412,32165,16971
19413,32836,10299
19414,15435,13525
19415,18735,12207
19416,6691,11301
19417,7623,16331
19418,2805,10146
19419,10044,11806
19420,11698,10319
19421,19881,11519
19422,26061,16078
19423,4594,13858
19424,13827,11111
19425,4055,15894
19426,16994,15467
19427,30250,15153
19428,27279,16348
19429,10465,16778
19430,18230,16317
19431,28850,12884
19432,21097,13682
19433,16622,12646
19434,26158,11976
19435,13887,12558
19436,6350,11745
19437,4828,10239
19438,2213,15493
19439,292,14182
19440,19729,14621
19441,6024,13200
19442,21810,14382
19443,8784,14227
19444,26107,17713
19445,21102,14134
19446,2629,13048
19447,30198,16900
19448,26896,10437
19449,21366,17668
19450,13601,10401
19451,29566,12617
19452,24260,11134
19453,2131,17412
19454,28195,15583
19455,19292,14945
19456,18756,16132
19457,14561,14027
19458,13120,15224
19459,28242,13280
19460,16689,11679
19461,26170,13624
19462,25261,17583
19463,19735,11005
19464,1558,13562
19465,25662,14793
19466,400,15452
19467,19659,17398
19468,28227,15306
19469,4805,10649
19470,6580,12437
19471,22870,11552
19472,19651,14216
19473,11625,15802
19474,31738,17928
19475,6932,17551
19476,7368,16858
19477,3445,12523
19478,11626,11691
19479,11159,11485
19480,21983,13968
19481,20132,15478
19482,29585,13322
19483,32049,13403
19484,2805,17993
19485,23871,12137
19486,16940,13695
19487,15931,16146
19488,27952,12086
19489,23167,11502
19490,8859,11648
19491,2207,17780
19492,15170,16374
19493,3723,14601
19494,13913,14354
19495,12151,16996
19496,26816,16993
19497,27254,10670
19498,11344,17436
19499,1921,17311
19500,15818,13153
19501,26633,15997
19502,945,16022
19503,12431,12357
19504,1451,17850
19505,13569,14683
19506,7033,10976
19507,9663,17608
19508,12471,15465
19509,6972,13038
19510,25135,11695
19511,17828,15024
19512,7868,14762
19513,21285,11508
19514,17442,17826
19515,17790,11848
19516,15929,12756
19517,31417,11841
19518,18983,13171
19519,21413,17768
19520,29732,13024
19521,16997,17811
19522,27175,11721
19523,30117,10528
19524,24040,10951
19525,14686,11411
19526,1415,14889
19527,14718,13374
19528,26467,13257
19529,20349,13355
19530,23426,14989
19531,9619,16061
19532,28325,12873
19533,20045,12286
19534,4625,16909
19535,19677,12170
19536,8524,12181
19537,1098,16648
19538,27147,12602
19539,10316,11316
19540,24469,17476
19541,16432,13460
19542,15143,12426
19543,4913,15919
19544,28789,13241
19545,18581,17300
19546,6798,14061
19547,27267,12292
19548,8021,16836
19549,32164,13792
19550,30486,13758
19551,8260,10969
19552,12996,10791
19553,32735,15758
19554,15232,16021
19555,13703,11736
19556,4342,12533
19557,29608,12138
19558,30699,10745
19559,31832,17727
19560,14554,14742
19561,7236,17490
19562,21682,12019
19563,15791,13188
19564,7754,17448
19565,19732,12529
19566,16208,14717
19567,8219,10595
19568,3843,10048
19569,20090,12758
19570,31636,14425
19571,15408,15621
19572,14357,15694
19573,24380,13872
19574,3015,13055
19575,29820,10638
19576,16596,17822
19577,24944,14824
19578,20810,10606
19579,20627,13572
19580,18620,11707
19581,3877,17627
19582,32237,17444
19583,3813,13207
19584,16475,15726
19585,18345,17395
19586,31666,10793
19587,12929,16593
19588,3729,12964
19589,8724,10401
19590,18840,14213
19591,21505,10203
19592,13859,10797
19593,13464,17208
19594,26372,12369
19595,17857,17513
19596,5572,12385
19597,23100,11817
19598,30073,15403
19599,13461,10307
19600,32572,14941
19601,32684,10775
19602,14560,16515
19603,1078,11697
19604,7339,13483
19605,2574,11670
19606,9915,11858
19607,10240,16899
19608,6510,12352
19609,29147,16965
19610,31931,15595
19611,20955,13242
19612,9490,11422
19613,32127,10693
19614,2113,17065
19615,27428,11094
19616,23767,11802
19617,8471,16981
19618,12089,11848
19619,25288,10877
19620,7379,17208
19621,10671,10572
19622,13867,10576
19623,1564,13189
19624,21032,14066
19625,30582,17522
19626,17460,14316
19627,2092,12894
19628,25111,15896
19629,15430,14906
19630,905,13721
19631,11878,14047
19632,6803,15441
19633,24659,13792
19634,24307,12282
19635,14698,16427
19636,6099,16383
19637,20464,12379
19638,4862,10056
19639,30945,16896
19640,22135,14912
19641,23304,12160
19642,2147,11110
19643,12750,13084
19644,18692,10961
19645,2120,11635
19646,11686,12562
19647,21933,14924
19648,802,11086
19649,23734,13130
19650,28522,12856
19651,20463,13714
19652,31970,10325
19653,17989,12991
19654,28223,16993
19655,31911,13490
19656,10429,14536
19657,3129,10066
19658,16902,16200
19659,2028,13465
19660,5768,10160
19661,32889,10745
19662,2555,15437
19663,18803,10667
19664,31980,17279
19665,8358,11653
19666,18793,12675
19667,8689,14887
19668,19033,12846
19669,32750,13267
19670,17356,17316
19671,18490,12281
19672,28579,17989
19673,941,15467
19674,24648,17380
19675,1305,14173
19676,9533,10809
19677,30961,13368
19678,24743,10466
19679,444,12459
19680,10105,10991
19681,29945,14436
19682,17815,15355
19683,29522,14467
19684,11273,14495
19685,6169,14672
19686,897,15481
19687,19004,17045
19688,13384,11028
19689,19756,10669
19690,18662,17705
19691,28086,16525
19692,23994,11983
19693,13807,10810
19694,16732,11082
19695,24737,17946
19696,27034,10763
19697,26638,12186
19698,10158,14177
19699,31606,17050
19700,31970,15708
19701,24557,14289
19702,28466,16746
19703,32712,12260
19704,12965,17777
19705,3797,15323
19706,18772,15785
19707,7095,13233
19708,16705,15608
19709,22137,11241
19710,712,16926
19711,31085,14055
19712,31432,10144
19713,3108,15480
19714,5597,11030
19715,3126,12548
19716,15157,12154
19717,13073,14352
19718,30797,13726
19719,19537,10723
19720,5171,12025
19721,1709,11031
19722,10536,17683
19723,9429,13038
19724,31849,11480
19725,2101,17551
19726,22096,14165
19727,19514,10593
19728,26858,16666
19729,5960,16307
19730,25471,14810
19731,15566,11382
19732,25905,10797
19733,23665,14185
19734,21708,10014
19735,18080,10483
19736,3330,13544
19737,14260,17315
19738,24573,10360
19739,23972,15372
19740,4596,10227
19741,31202,14104
19742,24534,13960
19743,25363,13877
19744,21010,13638
19745,6323,14427
19746,21560,17357
19747,12615,11593
19748,29217,15882
19749,17422,11157
