Northshore Technical Community College - Sullivan,1710 Sullivan Drive,Bogalusa,LA,70427,
Aveda Institute - Covington,1355 Polders Lane,Covington,LA,70433,
Delta College,19231 North 6th Street,Covington,LA,70433,
Moler Beauty College,1975 North Causeway Boulevard,Mandeville,LA,70448,
Saint Joseph Seminary College,75376 River Road,St. Benedict,LA,70457,
Louisiana Technical College-Slidell Campus,1000 Canulette Rd,Slidell,LA,70458,
John Jay Slidell Beauty College,3144 Pontchartrain Dr,Slidell,LA,70458,
Infinity College,210 West Pinhook Road,Lafayette,LA,70501,
University of Louisiana at Lafayette,104 University Cir,Lafayette,LA,70503,
Cosmetology Training Center,5520 Johnston St. Suite H2,Lafayette,LA,70503,
Unitech Training Academy - Lafayette,3253 Ambassador Caffery Parkway,Lafayette,LA,70503,
Lafayette General Medical Center,P.O. Box 52009,Lafayette,LA,70505,
Louisiana Technical College - Lafayette,1101 Bertrand Drive,Lafayette,LA,70506,
Remington College - Lafayette Campus,303 Rue Louis XIV,Lafayette,LA,70508,
Blue Cliff College - Lafayette,120 James Comeaux Rd.,Lafayette,LA,70508,
Delta College of Arts & Technology - Lafayette,105 Patriot Avenue,Lafayette,LA,70508,
Louisiana State University at Eunice,2048 Johnson Hwy,Eunice,LA,70535,
Louisiana Academy of Beauty,550 E Laurel,Eunice,LA,70535,
J?s Barber College,1207 Center Street,New Iberia,LA,70560,
Opelousas School of Cosmetology Inc,529 E Vine St,Opelousas,LA,70570,
Delta School of Business and Technology,517 Broad St,Lake Charles,LA,70601,
Avery James School of Cosmetology,2948 Ryan Street,Lake Charles,LA,70601,
Stage One - The Hair School,209 West College Street,Lake Charles,LA,70605,
Demmon School of Beauty,3430 5th Avenue,Lake Charles,LA,70607,
McNeese State University,4205 Ryan Street,Lake Charles,LA,70609,
Sowela Technical Community College,3820 Senator J. Bennett Johnston Ave,Lake Charles,LA,70615,
Alden's School of Cosmetology,2080 Main Street,Baker,LA,70714,
Carville Job Corps Academy,5465 Point Clair Road,Carville,LA,70721,
Bond-Wroten Eye Clinic Residency in Framily Practice,222 Veterans Boulevard,Denham Springs,LA,70726,
Ascension College,320 E Ascension St,Gonzales,LA,70737,
River Parishes Community College,925 West Edenborne Parkway,Gonzales,LA,70778,
Capital Area Technical College,3250 North Acadian Thruway East,Baton Rouge,LA,70805,
Camelot College,2618 Wooddale Blvd Ste A,Baton Rouge,LA,70805,
Baton Rouge General Medical Center School of Nursing,3616 North Blvd,Baton Rouge,LA,70806,
Baton Rouge General Medical Center - Radiologic Technology,3600 Florida Blvd,Baton Rouge,LA,70806,
Baton Rouge College,1900 North Lobdall Avenue,Baton Rouge,LA,70806,
Baton Rouge Community College,5310 Florida Blvd,Baton Rouge,LA,70806,
Louisiana State University and A&M College,3810 West Lakeshore Drive,Baton Rouge,LA,70808,
Baton Rouge School of Computers,9352 Interline Ave.,Baton Rouge,LA,70809,
D'Jay's Institute of Cosmetology and Esthiology,10120 Red Oak Drive,Baton Rouge,LA,70815,
Diesel Driving Academy,8067 Airline Highway,Baton Rouge,LA,70815,
Medical Training College,10525 Plaza Americana Drive,Baton Rouge,LA,70816,
Remington College - Baton Rouge,4520 S. Sherwood Forrest Blvd.,Baton Rouge,LA,70816,
Mid City College,5700 Florida Blvd.,Baton Rouge,LA,70816,
Louisiana Culinary Institute,10550 Airline Highway,Baton Rouge,LA,70816,
ITI Technical College,13944 Airline Hwy,Baton Rouge,LA,70817,
Northwest Louisiana Technical College,9500 Industrial Drive,Minden,LA,71058,
Remington College - Shreveport Campus,2106 Bert Kouns Industrial Loop,Shreveport,LA,71101,
Digital Media Institute at InterTech,2031 Kings Highway,Shreveport,LA,71103,
American School of Business,702 Professional Drive North,Shreveport,LA,71105,
Ayers Career College,8020 Jewella Avenue,Shreveport,LA,71105,
Blue Cliff College - Shreveport,8731 Park Plaza Drive,Shreveport,LA,71105,
Southern University at Shreveport,3050 Martin Luther King Dr,Shreveport,LA,71107,
Pat Goins Shreveport Beauty School,6363 Hearne Ave Ste 106,Shreveport,LA,71108,
Bos-Man's Barber College,2724 West 70th Street,Shreveport,LA,71108,
Shreveport Job Corps Center,2815 Lillian Street,Shreveport,LA,71109,
Setting the Standard Barbering and Natural Hair Academy,2902 Jewella Avenue,Shreveport,LA,71109,
Pat Goins Benton Road Beauty School,1701 Old Minden Rd Ste 36,Bossier City,LA,71111,
VH Barber & Styling Academy,505 Barksdale Boulevard,Bossier,LA,71112,
Celebrity Stylist Beauty School,3138 Louisville Ave,Monroe,LA,71201,
Cloyds Beauty School #3,2514 Ferrand St,Monroe,LA,71201,
Celebrity Barber School,3220 Louisville Avenue,Monroe,LA,71201,
Cloyds Beauty School #2,1311 Winnsboro Rd,Monroe,LA,71202,
Louisiana Delta Community College,4014 LaSalle Street,Monroe,LA,71203,
Bastrop Beauty School Inc,117 S Vine St,Bastrop,LA,71220,
Grambling State University,403 Main Street,Grambling,LA,71245,
Lousiana Technical College,Highway 883-1,Lake Providence,LA,71254,
Pat Goins Ruston Beauty School,213 W Alabama Ave,Ruston,LA,71270,
Louisiana Tech University,305 Wisteria,Ruston,LA,71272,
Cloyd's Beauty School #1,603 Natchitoches Street,West Monroe,LA,71291,
Louisiana Technical College - Delta-Ouachita Campus,609 Vocational Parkway,West Monroe,LA,71292,
Central Louisiana Technical Community College - Alexandria,4311 South MacArthur Drive,Alexandria,LA,71302,
Louisiana College,1140 College Dr,Pineville,LA,71359,
Jonesville Beauty School,208 Westside Drive,Vidalia,LA,71373,
Northwestern State University of Louisiana,140 Central Avenue,Natchitoches,LA,71497,
University of Arkansas at Pine Bluff,1200 N University Mail Slot 4789,Pine Bluff,AR,71601,
New Beginnings Beauty Academy,1609 West 26th Street,Pine Bluff,AR,71601,
JRMC School of Nursing,1600 West 40th,Pine Bluff,AR,71603,
Southeast Arkansas College,1900 South Hazel Street,Pine Bluff,AR,71603,
Credence Institute of Beauty,121 Pine Street,Crossett,AR,71635,
Margaret's Hair Academy,305 East Gaines Street,Monticello,AR,71655,
University of Arkansas at Monticello,Highway 425 South,Monticello,AR,71656,
Professional Cosmetology Education Center,460 North Washington Avenue,El Dorado,AR,71730,
Lynndale Fundamentals of Beauty School,1729 Champagnolle Rd,El Dorado,AR,71730,
South Arkansas Regional Health Center,715 N. College Avenue,El Dorado,AR,71730,
Southern Arkansas University Main Campus,100 E. University,Magnolia,AR,71753,
Cossatot Community College of the University of Arkansas,183 Hwy 399,De Queen,AR,71832,
Hot Springs Beauty College,100 Cones Rd,Hot Springs,AR,71901,
Arkansas Career Training Institute,105 Reserve,Hot Springs,AR,71902,
National Park College,101 College Dr,Hot Springs,AR,71913,
Rich Mountain Community College,1100 College Dr,Mena,AR,71953,
Mena Cosmetology College,1310 Highway 71 North,Mena,AR,71953,
Ouachita Job Corps Center,570 Job Corps Road,Royal,AR,71968,
Arkansas Welding Academy,1920 North Redmond Road,Jacksonville,AR,72023,
Arkansas Beauty School,1061 Markham St,Conway,AR,72032,
Arkansas Beauty School-Conway,1061 Markham Street,Conway,AR,72032,
Central Baptist College,1501 College Ave,Conway,AR,72034,
University of Arkansas Community College-Morrilton,1537 University Blvd.,Morrilton,AR,72110,
Arkansas State University - Newport,7648 Victory Blvd.,Newport,AR,72112,
Arkansas College of Barbering and Hair Design,200 E Washington Ave,North Little Rock,AR,72114,
Shorter College,604 Locust Street,North Little Rock,AR,72114,
The Salon Professional Academy - North Little Rock,4619 JFK Boulevard,North Little Rock,AR,72116,
Pulaski Technical College,3000 West Scenic Drive,North Little Rock,AR,72118,
Searcy Beauty College Inc,1004 South Main Street,Searcy,AR,72143,
Harding University,915 E. Market Ave.,Searcy,AR,72149,
Arkansas Baptist College,1621 Dr. Martin Luther King Drive,Little Rock,AR,72202,
University of Arkansas at Little Rock,2801 S University Ave,Little Rock,AR,72204,
Remington College - Little Rock Campus,19 Remington Dr.,Little Rock,AR,72204,
University of Arkansas for Medical Sciences,4301 W Markham,Little Rock,AR,72205,
Eastern College of Health Vocations,200 South University Avenue,Little Rock,AR,72205,
Arkansas State Hospital,305 S. Palm Street,Little Rock,AR,72205,
College of Barber & Hair Design,2500 South State Street,Little Rock,AR,72206,
Arkansas Beauty School - Little Rock,5108 Baseline Rd,Little Rock,AR,72209,
Washington Barber College,5300 West 65th Street,Little Rock,AR,72209,
Bee-Jay's Hairstyling Academy,1907 Hinson Loop,Little Rock,AR,72212,
Central Arkansas Radiation Therapy Institute,Wests Markham & University Avenue/ P.O. Box 55050,Little Rock,AR,72215,
Creative School of Cosmetology,100 E Main St,Blytheville,AR,72315,
Arkansas Northeastern College,2501 South Division Street,Blytheville,AR,72316,
East Arkansas Community College,1700 Newcastle Rd,Forrest City,AR,72335,
Delta Designs Cosmetology School,671 Addison Drive,Wynne,AR,72396,
Crowley's Ridge College,100 College Dr,Paragould,AR,72450,
Black River Technical College,1410 Hwy 304 East,Pocahontas,AR,72455,
Arkansas State University,P.O. Box 600,State University,AR,72467,
Williams Baptist College,60 W Fulbright Avenue,Walnut Ridge,AR,72476,
Lyon College,2300 Highland Road,Batesville,AR,72503,
Arkansas State University Mountain Home,1600 South College Street,Mountain Home,AR,72653,
Paul Mitchell The School Arkansas,4156 North Steele Boulevard,Fayetteville,AR,72703,
Blue Cliff College - Fayetteville,3448 North College Avenue,Fayetteville,AR,72703,
Veterans Health Care System of the Ozarks - Fayetteville,1100 North College Avenue,Fayetteville,AR,72703,
John Brown University,2000 W University St,Siloam Springs,AR,72761,
Career Academy of Hair Design,346 East Robinson Avenue,Springdale,AR,72764,
Northwest Technical Institute,709 S Old Missouri Road,Springdale,AR,72764,
Ecclesia College,9653 Nations Drive,Springdale,AR,72764,
Arkansas Beauty College,109 N Commerce St,Russellville,AR,72801,
River Valley School of Massage,2003 East Parkway Dr.,Russellville,AR,72802,
University of the Ozarks,415 N College Ave,Clarksville,AR,72830,
Academy of Salon and Spa,311 South 16th Street,Fort Smith,AR,72901,
Askins Vo-Tech,7716 Hwy 271 S,Fort Smith,AR,72908,
Arkansas College of Osteopathic Medicine,7000 Chad Colley Blvd,Fort Smith,AR,72916,
Cass Civilian Conservation Job Corps Center,21424 North Highway 23,Ozark,AR,72949,
Arkansas Valley Technical Institute of Arkansas Tech University,Hwy. 23,Ozark,AR,72949,
Southern Nazarene University,6729 NW 39th Expy,Bethany,OK,73008,
Southwestern Christian University,7210 NW 39th Expressway,Bethany,OK,73008,
The Language Company,189 W. 15th Street,Edmond,OK,73013,
Canadian Valley Technology Center - Chickasha,1401 Michigan Avenue,Chickasha,OK,73018,
University of Central Oklahoma,100 N. University Dr.,Edmond,OK,73034,
Guthrie Job Corps Center,3106 West University,Guthrie,OK,73044,
Langston University,102 Page Hall,Langston,OK,73050,
Western Technology Center - Weatherford,2605 E. Main,Weatherford,OK,73096,
Canadian Valley Technology Center - Cowan/Yukon/Czech,1701 S Czech Hall Rd,Yukon,OK,73099,
Yukon Beauty College Inc,221 West Main,Yukon,OK,73099,
Oklahoma University Medical Center,700 NE 13th St.,Oklahoma City,OK,73104,
State Barber and Hair Design College,2514 S Agnew Ave,Oklahoma City,OK,73108,
American Christian College & Seminary,4300 Highline Blvd,Oklahoma City,OK,73108,
Brookline College - Oklahoma City,9801 Broadway Extension,Oklahoma City,OK,73114,
American Broadcasting School,4511 SE 29th St,Oklahoma City,OK,73115,
Metropolitan College,1900 NW Expressway #r302,Oklahoma City,OK,73118,
Vatterott College - Oklahoma City,5537 NW Expressway,Warr Acres,OK,73132,
Platt College,2727 W. Memorial Rd,Oklahoma City,OK,73134,
Francis Tuttle Technology Center - Portland,3500 NW 150th Street,Oklahoma City,OK,73134,
Heritage College,7202 S. I-35 Service Road,Oklahoma City,OK,73149,
Randall University,3701 S. I-35 Frontage Road PO Box 7208,Moore,OK,73160,
Oklahoma School of Photography,2306 N Moore Ave,Moore,OK,73160,
Oklahoma Health Academy,1939 N. Moore Avenue,Moore,OK,73160,
Platt College - Moore,201 N. Eastern,Moore,OK,73160,
Educational and Cultural Interactions,3701 S. I-35 Service Rd,Moore,OK,73160,
Central State Massage Academy,8494 N.W. Expressway,Oklahoma City,OK,73162,
Moore Norman Technology Center - South Penn,13301 S Pennsylvania Ave,Oklahoma City,OK,73170,
Southern Oklahoma Technology Center,2610 Sam Noble Pky,Ardmore,OK,73401,
Oklahoma State Horseshoeing School,4802 Dogwood Road,Ardmore,OK,73401,
Paul Mitchell The School - Ardmore,607 North Commerce Street,Ardmore,OK,73401,
Murray State College,One Murray Campus,Tishomingo,OK,73460,
Eve's College of Hairstyling,912 C Ave,Lawton,OK,73501,
Platt College,111 SW C Avenue,Lawton,OK,73501,
Comanche Nation College,1608 SW 9th Street,Lawton,OK,73501,
U. S. Army HQ Dental Activity - Ft. Sill Advanced Education in General Dentistry 12 Months,2776 Ringgold Road,Ft. Sill,OK,73503,
Aladdin Beauty College #20,1406 Gary Blvd.,Clinton,OK,73505,
Cameron University,2800 Gore Blvd,Lawton,OK,73505,
Southwest Technology Center,711 W Tamarack Rd,Altus,OK,73521,
Great Plains Technology Center,2001 E. Gladstone Avenue,Frederick,OK,73542,
Enid Beauty College,3905 South La Mesa Drive,Enid,OK,73703,
Northwest Technology Center - Alva,1801 S 11th St,Alva,OK,73717,
Woodward Beauty College,502 Texas,Woodward,OK,73801,
High Plains Technology Center,3921 34th St,Woodward,OK,73801,
Claremore Beauty College,200 N Cherokee,Claremore,OK,74017,
Cutter's Edge School of Cosmetology,2330 East Main Street,Cushing,OK,74023,
Central Technology Center - Drumright,3 Central Tech Circle,Drumright,OK,74030,
Jenks Beauty College,535 West Main,Jenks,OK,74037,
Tulsa Technology Center - Owasso,10800 N 140th E Ave,Owasso,OK,74055,
Tulsa Technology Center - Sand Springs,924 E Charles Page,Sand Springs,OK,74063,
Stillwater School of Cosmetology,132 South Main,Stillwater,OK,74074,
Stillwater Beauty Academy,1684 Cimarron Plaza,Stillwater,OK,74075,
Oklahoma State University,107 Whitehurst Hall,Stillwater,OK,74078,
Eye Center of Texas Residency in Ocular Disease and Refractive and Ocular Surgery,6565 West Loop South,Bellaire,TX,74101,
Oklahoma Health Academy,2865 E Skelly Drive Suite 224,Tulsa,OK,74105,
Tulsa Job Corps Center,1133 North Lewis Avenue,Tulsa,OK,74110,
Spartan College of Aeronautics and Technology,8820 E Pine St,Tulsa,OK,74115,
John Zink Institute,11920 East Apache,Tulsa,OK,74116,
Technical institute of Cosmetology Arts & Sciences,822 East 6th Street,Tulsa,OK,74120,
CC's Cosmetology College,8138 East 21st Street,Tulsa,OK,74129,
Triad Eye Medical Clinic and Cataract Institute Residency in Ocular Disease,6140 South Memorial,Tulsa,OK,74133,
Tulsa Community College,6111 E Skelly Dr,Tulsa,OK,74135,
University Language Institute,2448  F. 81st St. Suite 1400,Tulsa,OK,74137,
Platt College,3801 S Sheridan,Tulsa,OK,74145,
Community Care College,4242 South Sheridan,Tulsa,OK,74145,
Career Point College - Tulsa,3138 South Garnett,Tulsa,OK,74146,
Oral Roberts University,7777 S Lewis,Tulsa,OK,74171,
Northeastern Oklahoma Psychology Internship Program,24800 South 4420 Road PO Box 69,Vinita,OK,74301,
Northeastern Oklahoma A&M College,200 I St NE,Miami,OK,74354,
4-States Academy of Cosmetology,28 D Street NE,Miami,OK,74354,
Pryor Beauty College,330 W Graham,Pryor,OK,74361,
Jack C. Montgomery VAMC,1011 Honor Heights Drive,Muskogee,OK,74401,
Bacone College,2299 Old Bacone Rd.,Muskogee,OK,74403,
Indian Capital Technology Center - Muskogee,2403 N 41st St E,Muskogee,OK,74403,
4-States Okmulgees Academy of Cosmetology,308 East 6th Street,Okmulgee,OK,74447,
Indian Capital Technology Center - Bill Willis/Tahlequah,240 Vo-Tech Road,Tahlequah,OK,74464,
Hastings Indian Hospital Dental Service General Practice Residency 12 Months,100 South Bliss,Tahlequah,OK,74464,
Beauty Technical College Inc,605  E. Downing Street,Tahlequah,OK,74465,
Connors State College,Route 1 Box 1000,Warner,OK,74469,
Kiamichi Technology Center - McAlester,301 Kiamichi Dr,McAlester,OK,74501,
Kiamichi Technology Center - Talihina,13739 SE 202 Rd,Talihina,OK,74571,
Eastern Oklahoma State College,1301 W. Main,Wilburton,OK,74578,
Ponca City Beauty College,122 N First St,Ponca City,OK,74601,
Pioneer Technology Center,2101 N Ash,Ponca City,OK,74601,
Northern Oklahoma College,1220 E Grand Ave,Tonkawa,OK,74653,
Southern School of Beauty Inc,140 W Main St,Durant,OK,74701,
Totally Cosmo School of Modern Cosmetology,1404 South Park Drive,Broken Bow,OK,74728,
School of Hair Design,1437 SE Washington,Idabel,OK,74745,
Shawnee Beauty College,410 E Main St,Shawnee,OK,74801,
Gordon Cooper Technology Center,1 John C Bruton Blvd,Shawnee,OK,74802,
Oklahoma Baptist University,500 W University,Shawnee,OK,74804,
Saint Gregory's University,1900 W MacArthur,Shawnee,OK,74804,
Institute of Hair Design,1601 1/2 N Harrison,Shawnee,OK,74804,
Gordon Cooper Technology Center - Aviation Campus,1 John C Bruton Dr,Shawnee,OK,74804,
Pontotoc Technology Center,601 W 33rd St,Ada,OK,74820,
East Central University,1100 E. 14th Street,Ada,OK,74820,
Stanton Beauty College Inc,127 W. Main,Ada,OK,74820,
Poteau Beauty College,301 Truman,Poteau,OK,74953,
Indian Capital Technology Center - Sallisaw,Hc 61 Box 12,Sallisaw,OK,74955,
Kiamichi Technology Center - Spiro,610 SW Third Street,Spiro,OK,74959,
Sterling Health Center,15070 Beltwood Parkway,Addison,TX,75001,
Paul Mitchell the School Dallas,2389 A Midway Road,Carrollton,TX,75006,
AIMS Academy,1711 South Interstate 35 East,Carrollton,TX,75006,
Elite Language Institute,1130 W. Trinity Mills Road,Carrollton,TX,75006,
Dallas Montessori Teacher Education Program,8565 Gratitude Trail,Plano,TX,75024,
North Texas Montessori Institute,6600 Lebanon Road,Frisco,TX,75034,
Advanced Beauty College,3959 Beltline Road,Irving,TX,75038,
Remington College - Dallas Campus,1800 Eastgate Drive,Garland,TX,75041,
Brown Mackie College - Dallas,1500 Eastgate Dr.,Garland,TX,75041,
ATI Career Training Center - Garland,3035 South Shiloh Road,Garland,TX,75041,
Arlington Career Institute,901 Ave K,Grand Prairie,TX,75050,
MT Training Center,1801 S. Great Southwest Parkway,Grand Prairie,TX,75051,
Lincoln College of Technology - Grand Prairie,2915 Alouette Drive,Grand Prairie,TX,75052,
Concorde Career College,3015 W. Interstate 20,Grand Prairie,TX,75052,
Lewisville Independent School District Psychology Internship,701 S. Charles,Lewisville,TX,75057,
Aviation Institute of Maintenance - Dallas,400 East Airport Freeway,Irving,TX,75062,
Montessori Teachers Institute,1009 Kinwest Parkway,Irving,TX,75063,
B.H. Carroll Theological Institute,6500 N. Belt Line Road,Irving,TX,75063,
Universal Technical Institute,5151 Regents Blvd.,Irving,TX,75063,
American Institute of Allied Health,1310 South Stemmons Freeway,Lewisville,TX,75067,
Touch of Class School of Cosmetology #2,405 A North McDonald Street,McKinney,TX,75069,
The University of Texas at Dallas,800 West Campbell  Rd,Richardson,TX,75080,
Vista College,300 N. Coit Rd Ste. 300,Richardson,TX,75080,
PCI Health Training Center - Richardson,1300 International Parkway,Richardson,TX,75081,
ABC Beauty Academy,2109 Buckingham Road,Richardson,TX,75081,
INTERNATIONAL BUSINESS SCHOOL-SHERMAN CAMPUS,4107 N TEXOMA PKY,SHERMAN,TX,75090,
Diamonds Cosmetology College,3321 Loy Lake Road,Sherman,TX,75090,
Collin County Community College District,4800 Preston Park Blvd.,Plano,TX,75093,
Toni & Guy Hairdressing AcademyTIGI Creative School,1921 Preston Rd. Suite 2022,Plano,TX,75093,
Navarro College,3200 W 7th Avenue,Corsicana,TX,75110,
PC Center,1229 East Peasant Run Road,DeSoto,TX,75115,
State Beauty Academy,663 Oriole Blvd,Duncanville,TX,75116,
Hands on Therapy,1804 N. Galloway Avenue,Mesquite,TX,75149,
Tri-State Semi Driver Training - Palmer,3001 North I-45,Palmer,TX,75152,
Southwestern Assemblies of God University,1200 Sycamore,Waxahachie,TX,75165,
Dallas Theological Seminary,3909 Swiss Ave,Dallas,TX,75204,
Preparing People Barber Styling College,3125 Martin Luther King Jr. Boulevard,Dallas,TX,75215,
Velma B's Beauty Academy,1511 S Ewing Ave.,Dallas,TX,75216,
Dallas VA Medical Center,4500 South Lancaster Road,Dallas,TX,75216,
G.G.O Beauty School,2908 South Buckner Boulevard,Dallas,TX,75227,
Platt College,2974 LBJ Freeway,Dallas,TX,75234,
ATI Technical Training Center,6627 Maple Ave,Dallas,TX,75235,
Graduate Institute of Applied Linguistics,7500 West Camp Wisdom Road,Dallas,TX,75236,
Paul Quinn College,3837 Simpson Stuart Rd,Dallas,TX,75241,
University of North Texas at Dallas,7300 University Hills Blvd,Dallas,TX,75241,
Dallas Nursing Institute,12170 N. Abrams Road Suite 200,Dallas,TX,75243,
Dallas Barber and Stylist College,9357 Forest Lane,Dallas,TX,75243,
The Criswell College,4010 Gaston Ave.,Dallas,TX,75246,
Baylor University Medical Center,3500 Gaston Avenue,Dallas,TX,75246,
Baylor College of Dentistry of Tx A&M Health Sci Ctr,3302 Gaston Avenue,Dallas,TX,75246,
Baylor College of Dentistry Component of Texas A&M Health Science Center Advanced Education in General Dentistry 12 Months,3302 Gaston Avenue,Dallas,TX,75246,
Baylor College of Dentistry Component of Texas A&M Health Science Center Predoctoral Internship,3302 Gaston Avenue,Dallas,TX,75246,
ATI Career Training Center - Dallas,2998 Stemmons Freeway,Dallas,TX,75247,
Shelton Montessori Teacher Education Center,15720 Hillcrest Rd.,Dallas,TX,75248,
Cosmetology Career Institute,5015-A Wesley Street,Greenville,TX,75402,
Northeast Texas Community College,2886 Fm 1735,Mount Pleasant,TX,75455,
Paris Junior College,2400 Clarksville St,Paris,TX,75460,
Bella Cosmetology College,410 West Broadway Street,Winnsboro,TX,75494,
Career Academy Inc,32 Oak Lawn Village,Texarkana,TX,75501,
Texas A&M University - Texarkana,2600 N Robison Rd,Texarkana,TX,75505,
Texarkana College,2500 N Robison Rd,Texarkana,TX,75599,
Panola College,1109 W Panola St,Carthage,TX,75633,
Wiley College,711 Wiley Ave,Marshall,TX,75670,
Careers Unlimited,335 S Bonner,Tyler,TX,75702,
Texas College,2404 N. Grand Avenue,Tyler,TX,75702,
Trinity Valley Community College,100 Cardinal Drive,Athens,TX,75751,
Academy of Hair Design,512 S Chestnut,Lufkin,TX,75904,
Stephen F Austin State University,1936 North St,Nacogdoches,TX,75962,
Ogle School Hair Skin Nails,2200 W Park Row Ste 106,Arlington,TX,76013,
The University of Texas at Arlington,701 S. Nedderman Dr.,Arlington,TX,76013,
Hollywood Cosmetology Center,1708 W Lindsey,Norman,OK,76034,
Messenger College,400 S. Industrial Boulevard,Euless,TX,76040,
Career Academy of Texas,925 Minters Chapel Road,Grapevine,TX,76051,
Ogle School of Hair Skin Nails - Hurst,720-B Arcadia,Hurst,TX,76053,
Brown Mackie College - Fort Worth,301 NE Loop 820,Hurst,TX,76053,
Southwestern Adventist University,100 W Hillcrest,Keene,TX,76059,
International Renowned Beauty Academy,3536 E Lancaster Avenue,Fort Worth,TX,76103,
Diamond's Barber College,2832 Miller Ave,Fort Worth,TX,76105,
University of North Texas Health Science Center at Fort Worth,3500 Camp Bowie Blvd,Forth Worth,TX,76107,
The College of Saints John Fisher and Thomas More,3020 Lubbock,Fort Worth,TX,76109,
Fort Worth Beauty School,6785 Camp Bowie Blvd. Suite 100,Fort Worth,TX,76116,
Texas Beauty College,3534 Denton Highway,Haltom,TX,76117,
Federal Correctional Institution - Fort Worth,3150 Horton Road,Fort Worth,TX,76119,
Southwestern Baptist Theological Seminary,PO Box 22000,Fort Worth,TX,76122,
Texas Christian University,2800 S University Dr,Fort Worth,TX,76129,
Brite Divinity School of Texas Christian University,2800 S. University Drive,Ft. Worth,TX,76129,
AmesEd,3863 Southwest Loop 820,Fort Worth,TX,76133,
Texas Woman's University,304 Administration Dr,Denton,TX,76201,
Southwestern Montessori Training Center,1800 North Carroll Boulevard #E,Denton,TX,76201,
International Business School - Denton,2006 West University Drive,Denton,TX,76201,
iTeachU.S.,P.O. Box 1626,Denton,TX,76202,
University of North Texas,1155 Union Circle #311277,Denton,TX,76203,
Northwest Lineman Training Center,5110 Dakota Lane,Denton,TX,76207,
School of Health Care Sciences - Air Force,917 Missile Road,Sheppard AFB,TX,76311,
Stephenville Beauty College,951 S Lillian St,Stephenville,TX,76401,
Cisco Junior College,101 College Heights,Cisco,TX,76437,
Ranger College,1100 College Circle,Ranger,TX,76470,
Central Texas Veterans Health Care System - Temple,1901 Veterans Memorial Drive,Temple,TX,76504,
Coryell Cosmetology College,608 Leon St,Gatesville,TX,76528,
Yahweh Beauty Academy,431 North 38th Street,Killeen,TX,76543,
Texas A&M University - Central Texas,1001 Leadership Place,Killeen,TX,76549,
Lampasas County Higher Education Center,208 East Avenue B,Lampasas,TX,76550,
Hill College,112 Lamar,Hillsboro,TX,76645,
Texas Juvenile Justice Department,116 Burleson Road,Mart,TX,76664,
Texas State Technical College - Waco,3801 Campus Dr,Waco,TX,76705,
McLennan Community College,1400 College Dr,Waco,TX,76708,
ATI Career Training Center - Waco,1417 South Valley Mills Road,Waco,TX,76711,
Baylor University,500 Speight Ave.,Waco,TX,76798,
Texas College of Cosmetology,918 N Chadbourne,San Angelo,TX,76903,
American Commercial College,3177 Executive Dr,San Angelo,TX,76904,
Angelo State University,2601 W Avenue N,San Angelo,TX,76909,
Harris County Juvenile Probation Department,1200 Congress St.,Houston,TX,77002,
Texas Southern University,3100 Cleburne St,Houston,TX,77004,
ICC Technical Institute,3333 Fannin Ste #203,Houston,TX,77004,
Rice University,6100 S Main,Houston,TX,77005,
Language Consultants International Houston,3618 Mount Vernon Street,Houston,TX,77006,
Houston Independent School District Psychology Internship,1615 Rutland,Houston,TX,77008,
Training Centers of Texas,1512 Ahrens,Houston,TX,77017,
Polytechnic Institute,5206 Airline Dr,Houston,TX,77022,
E.B. Cape Center - Corporate University,4501 Leeland,Houston,TX,77023,
Memorial City Hospital/Memorial Hermann,921 Gessner,Houston,TX,77024,
Vet Tech Institute of Houston,4669 Southwest Fwy Ste 300,Houston,TX,77027,
Houston Training Schools,103141-10 East Freeway,Houston,TX,77029,
Harris County Hospital Dist./Ben Taub General Hospital,1504 Taub Loop,Houston,TX,77030,
Baylor College of Medicine Psychology Internship,One Baylor Plaza,Houston,TX,77030,
Houston's Training and Education Center,5335 Aldine Bender Drive,Houston,TX,77032,
Houston Graduate School of Theology,4300-C West Bellfort,Houston,TX,77035,
Gulf Language School,3203 N. Sam Houston Parkway West,Houston,TX,77038,
Mai-trix Beauty College,13159-B Northwest Freeway,Houston,TX,77040,
Sanford-Brown College - Houston,9999 Richmond Avenue,Houston,TX,77042,
School of Automotive Machinists & Technology,1911 Antoine,Houston,TX,77055,
Careers Unlimited Beauty School,10058 Long Point,Houston,TX,77055,
Southwestern Professional Institute,3030 Chimney Rock Rd Ste 200,Houston,TX,77056,
Aviation Institute of Maintenance - Houston,7651 Airport Blvd.,Houston,TX,77061,
Gulf Coast Montessori Teacher Education Center,979 Reseda Drive,Houston,TX,77062,
Texas Barber College and Hairstyling School  - Houston,9275 Richmond Ave #180,Houston,TX,77063,
The Vocational Nursing Institute,11201 Steeple Park Drive,Houston,TX,77065,
Jay's Technical Institute,11910 Fondren Meadow Drive,Houston,TX,77071,
Trend Barber College,8250 West Bellfort,Houston,TX,77071,
International Christian Institute and Linguistics School,11931 Seventh Street,Houston,TX,77072,
Texas School of Business,711 East Airtex Drive,Houston,TX,77073,
Universal Technical Institute of Texas Inc,721 Lockhaven Dr,Houston,TX,77073,
MIAT College of Technology,533 Northpark Central Drive,Houston,TX,77073,
