UniversityId,TenantId,Major_category,Gender,Peer rating,LandLord rating
77,7416,Arts,male,0,0
78,7417,Industrial Arts & Consumer Services,brand,0,0
79,7418,Industrial Arts & Consumer Services,female,0,0
80,7419,Arts,brand,0,0
81,7420,Arts,male,0,0
82,7421,Industrial Arts & Consumer Services,brand,0,0
83,7422,Industrial Arts & Consumer Services,brand,0,0
84,7423,Arts,male,0,0
85,7424,Arts,female,0,0
86,7425,Industrial Arts & Consumer Services,unknown,0,0
87,7426,Industrial Arts & Consumer Services,brand,2.4,2.4
88,7427,Arts,female,3.3,3.3
89,7428,Arts,male,3.6,3.6
90,7429,Industrial Arts & Consumer Services,brand,3.7,3.7
91,7430,Industrial Arts & Consumer Services,brand,3.6,3.6
92,7431,Arts,brand,0,0
93,7432,Arts,female,4,4
94,7433,Industrial Arts & Consumer Services,unknown,4,4
95,7434,Industrial Arts & Consumer Services,female,3.2,3.2
96,7435,Arts,brand,3.2,3.2
97,7436,Arts,female,2.9,2.9
98,7437,Industrial Arts & Consumer Services,,3,3
99,7438,Industrial Arts & Consumer Services,male,3.2,3.2
100,7439,Arts,male,3,3
101,7440,Arts,male,2.9,2.9
102,7441,Industrial Arts & Consumer Services,male,2.9,2.9
103,7442,Industrial Arts & Consumer Services,female,3.3,3.3
104,7443,Arts,brand,3.4,3.4
105,7444,Arts,male,3,3
106,7445,Industrial Arts & Consumer Services,male,3,3
107,7446,Industrial Arts & Consumer Services,brand,3.4,3.4
108,7447,Arts,male,3,3
109,7448,Arts,brand,3.1,3.1
110,7449,Industrial Arts & Consumer Services,male,3.5,3.5
111,7450,Industrial Arts & Consumer Services,brand,3.5,3.5
112,7451,Arts,male,3.5,3.5
113,7452,Arts,male,3.5,3.5
114,7453,Industrial Arts & Consumer Services,brand,3.8,3.8
115,7454,Industrial Arts & Consumer Services,brand,3.5,3.5
116,7455,Arts,brand,0,0
117,7456,Arts,brand,0,0
118,7457,Industrial Arts & Consumer Services,brand,0,0
119,7458,Industrial Arts & Consumer Services,brand,0,0
120,7459,Arts,brand,0,0
121,7460,Arts,brand,0,0
122,7461,Industrial Arts & Consumer Services,female,0,0
123,7462,Industrial Arts & Consumer Services,female,0,0
124,7463,Arts,male,0,0
125,7464,Arts,brand,0,0
126,7465,Industrial Arts & Consumer Services,brand,0,0
127,7466,Industrial Arts & Consumer Services,female,0,0
128,7467,Arts,brand,0,0
129,7468,Arts,brand,0,0
130,7469,Industrial Arts & Consumer Services,male,0,0
131,7470,Industrial Arts & Consumer Services,male,4.3,4.3
132,7471,Arts,female,3.3,3.3
133,7472,Arts,male,3.7,3.7
134,7473,Industrial Arts & Consumer Services,brand,3.9,3.9
135,7474,Industrial Arts & Consumer Services,female,3.3,3.3
136,7475,Arts,brand,3.6,3.6
137,7476,Arts,female,3.6,3.6
138,7477,Industrial Arts & Consumer Services,brand,3.1,3.1
139,7478,Industrial Arts & Consumer Services,male,3.2,3.2
140,7479,Arts,female,3.2,3.2
141,7480,Arts,female,3.7,3.7
142,7481,Industrial Arts & Consumer Services,brand,3.6,3.6
143,7482,Industrial Arts & Consumer Services,male,4.4,4.4
144,7483,Arts,female,3.1,3.1
145,7484,Arts,male,3.5,3.5
146,7485,Industrial Arts & Consumer Services,male,3.9,3.9
147,7486,Industrial Arts & Consumer Services,unknown,3.8,3.8
148,7487,Arts,brand,3.7,3.7
149,7488,Arts,male,3.7,3.7
150,7489,Industrial Arts & Consumer Services,brand,4.3,4.3
151,7490,Industrial Arts & Consumer Services,unknown,3.3,3.3
152,7491,Arts,male,3.6,3.6
153,7492,Arts,male,3.2,3.2
154,7493,Industrial Arts & Consumer Services,brand,3.2,3.2
155,7494,Industrial Arts & Consumer Services,unknown,3.3,3.3
156,7495,Arts,brand,3.9,3.9
157,7496,Arts,female,3.7,3.7
158,7497,Industrial Arts & Consumer Services,brand,3.8,3.8
159,7498,Industrial Arts & Consumer Services,male,3.7,3.7
160,7499,Arts,brand,3.6,3.6
161,7500,Arts,brand,4,4
162,7501,Industrial Arts & Consumer Services,female,3,3
163,7502,Industrial Arts & Consumer Services,male,3.3,3.3
164,7503,Arts,female,3.4,3.4
165,7504,Arts,unknown,2.9,2.9
166,7505,Industrial Arts & Consumer Services,brand,2.8,2.8
167,7506,Industrial Arts & Consumer Services,male,3.5,3.5
168,7507,Arts,brand,0,0
169,7508,Arts,male,1.9,1.9
170,7509,Industrial Arts & Consumer Services,male,3.3,3.3
171,7510,Industrial Arts & Consumer Services,female,3.2,3.2
172,7511,Arts,male,3.4,3.4
173,7512,Arts,brand,3.5,3.5
174,7513,Industrial Arts & Consumer Services,female,3.7,3.7
175,7514,Industrial Arts & Consumer Services,male,3.9,3.9
176,7515,Arts,brand,3.7,3.7
177,7516,Arts,unknown,3.6,3.6
178,7517,Industrial Arts & Consumer Services,brand,3.9,3.9
179,7518,Industrial Arts & Consumer Services,male,3.6,3.6
180,7519,Arts,brand,3.6,3.6
181,7520,Arts,brand,4,4
182,7521,Industrial Arts & Consumer Services,male,3.9,3.9
183,7522,Industrial Arts & Consumer Services,female,3.8,3.8
184,7523,Arts,unknown,3.9,3.9
185,7524,Arts,brand,3.7,3.7
186,7525,Industrial Arts & Consumer Services,female,3.6,3.6
187,7526,Industrial Arts & Consumer Services,brand,2.9,2.9
188,7527,Arts,brand,3.8,3.8
189,7528,Arts,male,3.3,3.3
190,7529,Industrial Arts & Consumer Services,brand,3.3,3.3
191,7530,Industrial Arts & Consumer Services,female,3.8,3.8
192,7531,Arts,brand,3.1,3.1
193,7532,Arts,brand,3.3,3.3
194,7533,Industrial Arts & Consumer Services,brand,3.6,3.6
195,7534,Industrial Arts & Consumer Services,brand,3.7,3.7
196,7535,Arts,brand,3.1,3.1
197,7536,Arts,brand,3.8,3.8
198,7537,Industrial Arts & Consumer Services,brand,3.9,3.9
199,7538,Industrial Arts & Consumer Services,female,3.6,3.6
200,7539,Arts,unknown,3.9,3.9
201,7540,Arts,brand,4,4
202,7541,Industrial Arts & Consumer Services,male,4.2,4.2
203,7542,Industrial Arts & Consumer Services,brand,3.7,3.7
204,7543,Arts,male,3.5,3.5
205,7544,Arts,brand,4,4
206,7545,Industrial Arts & Consumer Services,male,4,4
207,7546,Industrial Arts & Consumer Services,male,3.2,3.2
208,7547,Arts,brand,3,3
209,7548,Arts,brand,3,3
210,7549,Industrial Arts & Consumer Services,female,3.6,3.6
211,7550,Industrial Arts & Consumer Services,female,3.8,3.8
212,7551,Arts,brand,4.1,4.1
213,7552,Arts,male,0,0
214,7553,Industrial Arts & Consumer Services,brand,2.9,2.9
215,7554,Industrial Arts & Consumer Services,male,2.7,2.7
216,7555,Arts,male,2.9,2.9
217,7556,Arts,brand,3.1,3.1
218,7557,Industrial Arts & Consumer Services,brand,3.1,3.1
219,7558,Industrial Arts & Consumer Services,male,2.9,2.9
220,7559,Arts,female,3,3
221,7560,Arts,female,3.1,3.1
222,7561,Industrial Arts & Consumer Services,male,2.9,2.9
223,7562,Industrial Arts & Consumer Services,brand,3,3
224,7563,Arts,male,2.9,2.9
225,7564,Arts,female,3,3
226,7565,Industrial Arts & Consumer Services,brand,3.2,3.2
227,7566,Industrial Arts & Consumer Services,brand,3.3,3.3
228,7567,Arts,unknown,3,3
229,7568,Arts,male,2.6,2.6
230,7569,Industrial Arts & Consumer Services,female,3,3
231,7570,Industrial Arts & Consumer Services,brand,2.9,2.9
232,7571,Arts,brand,3.4,3.4
233,7572,Arts,male,3,3
234,7573,Industrial Arts & Consumer Services,male,3.1,3.1
235,7574,Industrial Arts & Consumer Services,brand,3.2,3.2
236,7575,Arts,brand,3.2,3.2
237,7576,Arts,brand,2.9,2.9
238,7577,Industrial Arts & Consumer Services,brand,3,3
239,7578,Industrial Arts & Consumer Services,brand,3.5,3.5
240,7579,Arts,brand,3.5,3.5
241,7580,Arts,unknown,0,0
242,7581,Industrial Arts & Consumer Services,brand,0,0
243,7582,Industrial Arts & Consumer Services,female,0,0
244,7583,Arts,brand,0,0
245,7584,Arts,male,0,0
246,7585,Industrial Arts & Consumer Services,brand,0,0
247,7586,Industrial Arts & Consumer Services,brand,0,0
248,7587,Arts,male,0,0
249,7588,Arts,male,0,0
250,7589,Industrial Arts & Consumer Services,brand,0,0
251,7590,Industrial Arts & Consumer Services,male,0,0
252,7591,Arts,female,0,0
253,7592,Arts,unknown,0,0
254,7593,Industrial Arts & Consumer Services,male,0,0
255,7594,Industrial Arts & Consumer Services,brand,0,0
256,7595,Arts,brand,0,0
257,7596,Arts,male,0,0
258,7597,Industrial Arts & Consumer Services,male,0,0
259,7598,Industrial Arts & Consumer Services,brand,0,0
260,7599,Arts,brand,0,0
261,7600,Arts,brand,0,0
262,7601,Industrial Arts & Consumer Services,male,0,0
263,7602,Industrial Arts & Consumer Services,brand,0,0
264,7603,Arts,male,0,0
265,7604,Arts,brand,0,0
266,7605,Industrial Arts & Consumer Services,unknown,0,0
267,7606,Industrial Arts & Consumer Services,male,0,0
268,7607,Arts,male,0,0
269,7608,Arts,female,0,0
270,7609,Industrial Arts & Consumer Services,brand,0,0
271,7610,Industrial Arts & Consumer Services,brand,0,0
272,7611,Arts,brand,0,0
273,7612,Arts,male,0,0
274,7613,Industrial Arts & Consumer Services,unknown,0,0
275,7614,Industrial Arts & Consumer Services,brand,3.7,3.7
276,7615,Arts,brand,3.4,3.4
277,7616,Arts,brand,3.6,3.6
278,7617,Industrial Arts & Consumer Services,brand,4.2,4.2
279,7618,Industrial Arts & Consumer Services,male,2.9,2.9
280,7619,Arts,female,3.6,3.6
281,7620,Arts,brand,3.7,3.7
282,7621,Industrial Arts & Consumer Services,female,3.8,3.8
283,7622,Industrial Arts & Consumer Services,female,2.3,2.3
284,7623,Arts,brand,3.1,3.1
285,7624,Arts,female,2.8,2.8
286,7625,Industrial Arts & Consumer Services,unknown,2.9,2.9
287,7626,Industrial Arts & Consumer Services,male,2.9,2.9
288,7627,Arts,male,3,3
289,7628,Arts,male,2.8,2.8
290,7629,Industrial Arts & Consumer Services,male,2.7,2.7
291,7630,Industrial Arts & Consumer Services,brand,2.9,2.9
292,7631,Arts,female,2.7,2.7
293,7632,Arts,brand,2.5,2.5
294,7633,Industrial Arts & Consumer Services,female,3.1,3.1
295,7634,Industrial Arts & Consumer Services,female,3,3
296,7635,Arts,male,3.1,3.1
297,7636,Arts,brand,3.3,3.3
298,7637,Industrial Arts & Consumer Services,brand,3.1,3.1
299,7638,Industrial Arts & Consumer Services,brand,3,3
300,7639,Arts,female,3.1,3.1
301,7640,Arts,brand,3,3
302,7641,Industrial Arts & Consumer Services,brand,3.1,3.1
303,7642,Industrial Arts & Consumer Services,brand,3.2,3.2
304,7643,Arts,male,2.7,2.7
305,7644,Arts,male,3,3
306,7645,Industrial Arts & Consumer Services,female,2.8,2.8
307,7646,Industrial Arts & Consumer Services,brand,3,3
308,7647,Arts,female,2.8,2.8
309,7648,Arts,female,2.8,2.8
310,7649,Industrial Arts & Consumer Services,brand,2.9,2.9
311,7650,Industrial Arts & Consumer Services,brand,3,3
312,7651,Arts,female,2.8,2.8
313,7652,Arts,male,2.8,2.8
314,7653,Industrial Arts & Consumer Services,male,3,3
315,7654,Industrial Arts & Consumer Services,brand,2.7,2.7
316,7655,Arts,brand,2.9,2.9
317,7656,Arts,female,2.8,2.8
318,7657,Industrial Arts & Consumer Services,brand,0,0
319,7658,Industrial Arts & Consumer Services,female,0,0
320,7659,Arts,brand,0,0
321,7660,Arts,unknown,0,0
322,7661,Industrial Arts & Consumer Services,male,0,0
323,7662,Industrial Arts & Consumer Services,brand,0,0
324,7663,Arts,male,0,0
325,7664,Arts,unknown,0,0
326,7665,Industrial Arts & Consumer Services,male,0,0
327,7666,Industrial Arts & Consumer Services,brand,0,0
328,7667,Arts,brand,0,0
329,7668,Arts,male,0,0
330,7669,Industrial Arts & Consumer Services,male,0,0
331,7670,Industrial Arts & Consumer Services,brand,0,0
332,7671,Arts,female,0,0
333,7672,Arts,female,0,0
334,7673,Industrial Arts & Consumer Services,brand,0,0
335,7674,Industrial Arts & Consumer Services,brand,0,0
336,7675,Arts,male,0,0
337,7676,Arts,brand,0,0
338,7677,Industrial Arts & Consumer Services,male,0,0
339,7678,Industrial Arts & Consumer Services,female,0,0
340,7679,Arts,brand,0,0
341,7680,Arts,female,0,0
342,7681,Industrial Arts & Consumer Services,female,2.4,2.4
343,7682,Industrial Arts & Consumer Services,female,2.6,2.6
344,7683,Arts,male,2.6,2.6
345,7684,Arts,female,2.7,2.7
346,7685,Industrial Arts & Consumer Services,brand,3.4,3.4
347,7686,Industrial Arts & Consumer Services,male,2.9,2.9
348,7687,Arts,brand,3.3,3.3
349,7688,Arts,brand,3.4,3.4
350,7689,Industrial Arts & Consumer Services,female,2.8,2.8
351,7690,Industrial Arts & Consumer Services,unknown,3.4,3.4
352,7691,Arts,brand,3,3
353,7692,Arts,brand,2.8,2.8
354,7693,Industrial Arts & Consumer Services,brand,2.6,2.6
355,7694,Industrial Arts & Consumer Services,brand,2.5,2.5
356,7695,Arts,brand,2.5,2.5
357,7696,Arts,female,2.7,2.7
358,7697,Industrial Arts & Consumer Services,female,2.9,2.9
359,7698,Industrial Arts & Consumer Services,female,2.5,2.5
360,7699,Arts,unknown,3.6,3.6
361,7700,Arts,brand,3.9,3.9
362,7701,Industrial Arts & Consumer Services,female,3.5,3.5
363,7702,Industrial Arts & Consumer Services,unknown,2.3,2.3
364,7703,Arts,brand,2.4,2.4
365,7704,Arts,female,2.2,2.2
366,7705,Industrial Arts & Consumer Services,brand,2.4,2.4
367,7706,Industrial Arts & Consumer Services,female,2.4,2.4
368,7707,Arts,brand,2,2
369,7708,Arts,brand,3.4,3.4
370,7709,Industrial Arts & Consumer Services,brand,3,3
371,7710,Industrial Arts & Consumer Services,brand,2.8,2.8
372,7711,Arts,female,3.3,3.3
373,7712,Arts,unknown,3.7,3.7
374,7713,Industrial Arts & Consumer Services,male,3.8,3.8
375,7714,Industrial Arts & Consumer Services,brand,3.8,3.8
376,7715,Arts,male,3.9,3.9
377,7716,Arts,brand,3.8,3.8
378,7717,Industrial Arts & Consumer Services,brand,3.8,3.8
379,7718,Industrial Arts & Consumer Services,male,3.8,3.8
380,7719,Arts,female,3.7,3.7
381,7720,Arts,brand,3.5,3.5
382,7721,Industrial Arts & Consumer Services,male,3.5,3.5
383,7722,Industrial Arts & Consumer Services,brand,3.9,3.9
384,7723,Arts,unknown,3.6,3.6
385,7724,Arts,brand,3.8,3.8
386,7725,Industrial Arts & Consumer Services,brand,3.8,3.8
387,7726,Industrial Arts & Consumer Services,unknown,3.7,3.7
388,7727,Arts,brand,0,0
389,7728,Arts,brand,4.2,4.2
390,7729,Industrial Arts & Consumer Services,brand,4.1,4.1
391,7730,Industrial Arts & Consumer Services,unknown,4.2,4.2
392,7731,Arts,brand,2.9,2.9
393,7732,Arts,female,2.8,2.8
394,7733,Industrial Arts & Consumer Services,brand,3.3,3.3
395,7734,Industrial Arts & Consumer Services,brand,3.3,3.3
396,7735,Arts,female,2.5,2.5
397,7736,Arts,brand,3.9,3.9
398,7737,Industrial Arts & Consumer Services,female,3.9,3.9
399,7738,Industrial Arts & Consumer Services,male,3.6,3.6
400,7739,Arts,brand,3.7,3.7
401,7740,Arts,female,3.2,3.2
402,7741,Industrial Arts & Consumer Services,female,3.3,3.3
403,7742,Industrial Arts & Consumer Services,unknown,3.3,3.3
404,7743,Arts,male,3.1,3.1
405,7744,Arts,male,3.4,3.4
406,7745,Industrial Arts & Consumer Services,brand,2.9,2.9
407,7746,Industrial Arts & Consumer Services,female,3.1,3.1
408,7747,Arts,brand,2.8,2.8
409,7748,Arts,brand,3.3,3.3
410,7749,Industrial Arts & Consumer Services,brand,2.7,2.7
411,7750,Industrial Arts & Consumer Services,brand,3.1,3.1
412,7751,Arts,male,3.1,3.1
413,7752,Arts,brand,3.2,3.2
414,7753,Industrial Arts & Consumer Services,female,3.3,3.3
415,7754,Industrial Arts & Consumer Services,brand,2.8,2.8
416,7755,Arts,brand,3.3,3.3
417,7756,Arts,brand,3.1,3.1
418,7757,Industrial Arts & Consumer Services,brand,3.3,3.3
419,7758,Industrial Arts & Consumer Services,brand,3.5,3.5
420,7759,Arts,brand,3.6,3.6
421,7760,Arts,brand,3.6,3.6
422,7761,Industrial Arts & Consumer Services,brand,3.5,3.5
423,7762,Industrial Arts & Consumer Services,female,3.7,3.7
424,7763,Arts,female,0,0
425,7764,Arts,brand,0,0
426,7765,Industrial Arts & Consumer Services,male,0,0
427,7766,Industrial Arts & Consumer Services,female,0,0
428,7767,Arts,brand,0,0
429,7768,Arts,female,0,0
430,7769,Industrial Arts & Consumer Services,female,0,0
431,7770,Industrial Arts & Consumer Services,brand,0,0
432,7771,Arts,brand,0,0
433,7772,Arts,brand,0,0
434,7773,Industrial Arts & Consumer Services,brand,0,0
435,7774,Industrial Arts & Consumer Services,brand,0,0
436,7775,Arts,brand,4.3,4.3
437,7776,Arts,male,2.8,2.8
438,7777,Industrial Arts & Consumer Services,male,2.9,2.9
439,7778,Industrial Arts & Consumer Services,brand,3,3
440,7779,Arts,female,2.8,2.8
441,7780,Arts,male,3.2,3.2
442,7781,Industrial Arts & Consumer Services,unknown,3.1,3.1
443,7782,Industrial Arts & Consumer Services,male,2.6,2.6
444,7783,Arts,brand,3.3,3.3
445,7784,Arts,unknown,3,3
446,7785,Industrial Arts & Consumer Services,brand,3.4,3.4
447,7786,Industrial Arts & Consumer Services,brand,3.3,3.3
448,7787,Arts,brand,2.9,2.9
449,7788,Arts,brand,2.9,2.9
450,7789,Industrial Arts & Consumer Services,female,2.9,2.9
451,7790,Industrial Arts & Consumer Services,brand,3.1,3.1
452,7791,Arts,brand,3,3
453,7792,Arts,female,3.7,3.7
454,7793,Industrial Arts & Consumer Services,male,0,0
455,7794,Industrial Arts & Consumer Services,male,0,0
456,7795,Arts,brand,0,0
457,7796,Arts,female,0,0
458,7797,Industrial Arts & Consumer Services,brand,0,0
459,7798,Industrial Arts & Consumer Services,brand,0,0
460,7799,Arts,brand,0,0
461,7800,Arts,brand,0,0
462,7801,Industrial Arts & Consumer Services,male,0,0
463,7802,Industrial Arts & Consumer Services,female,0,0
464,7803,Arts,brand,0,0
465,7804,Arts,brand,0,0
466,7805,Industrial Arts & Consumer Services,female,0,0
467,7806,Industrial Arts & Consumer Services,brand,0,0
468,7807,Arts,brand,0,0
469,7808,Arts,brand,0,0
470,7809,Industrial Arts & Consumer Services,male,0,0
471,7810,Industrial Arts & Consumer Services,brand,0,0
472,7811,Arts,brand,0,0
473,7812,Arts,brand,0,0
474,7813,Industrial Arts & Consumer Services,brand,0,0
475,7814,Industrial Arts & Consumer Services,male,0,0
476,7815,Arts,brand,0,0
477,7816,Arts,male,0,0
478,7817,Industrial Arts & Consumer Services,unknown,0,0
479,7818,Industrial Arts & Consumer Services,male,0,0
480,7819,Arts,female,0,0
481,7820,Arts,male,0,0
482,7821,Industrial Arts & Consumer Services,male,0,0
483,7822,Industrial Arts & Consumer Services,brand,0,0
484,7823,Arts,brand,0,0
485,7824,Arts,,0,0
486,7825,Industrial Arts & Consumer Services,brand,0,0
487,7826,Industrial Arts & Consumer Services,male,0,0
488,7827,Arts,male,0,0
489,7828,Arts,brand,0,0
490,7829,Industrial Arts & Consumer Services,unknown,0,0
491,7830,Industrial Arts & Consumer Services,brand,0,0
492,7831,Arts,female,0,0
493,7832,Arts,brand,0,0
494,7833,Industrial Arts & Consumer Services,male,0,0
495,7834,Industrial Arts & Consumer Services,male,0,0
496,7835,Arts,brand,0,0
497,7836,Arts,brand,0,0
498,7837,Industrial Arts & Consumer Services,male,0,0
499,7838,Industrial Arts & Consumer Services,brand,3.3,3.3
500,7839,Arts,brand,3.1,3.1
501,7840,Arts,brand,3.4,3.4
502,7841,Industrial Arts & Consumer Services,brand,3.1,3.1
503,7842,Industrial Arts & Consumer Services,brand,3,3
504,7843,Arts,unknown,3.4,3.4
505,7844,Arts,brand,3.3,3.3
506,7845,Industrial Arts & Consumer Services,male,3.3,3.3
507,7846,Industrial Arts & Consumer Services,male,2.9,2.9
508,7847,Arts,male,3.1,3.1
509,7848,Arts,female,3.3,3.3
510,7849,Industrial Arts & Consumer Services,female,3.4,3.4
511,7850,Industrial Arts & Consumer Services,female,4.6,4.6
512,7851,Arts,brand,3.8,3.8
513,7852,Arts,female,3.8,3.8
514,7853,Industrial Arts & Consumer Services,female,3.5,3.5
515,7854,Industrial Arts & Consumer Services,female,3.5,3.5
516,7855,Arts,brand,3.6,3.6
517,7856,Arts,male,3.6,3.6
518,7857,Industrial Arts & Consumer Services,female,3.7,3.7
519,7858,Industrial Arts & Consumer Services,male,3.5,3.5
520,7859,Arts,brand,3.9,3.9
521,7860,Arts,brand,3.5,3.5
522,7861,Industrial Arts & Consumer Services,brand,3.5,3.5
523,7862,Industrial Arts & Consumer Services,brand,3.6,3.6
524,7863,Arts,male,4.1,4.1
525,7864,Arts,male,4.3,4.3
526,7865,Industrial Arts & Consumer Services,male,4.2,4.2
527,7866,Industrial Arts & Consumer Services,female,4.1,4.1
528,7867,Arts,male,4.4,4.4
529,7868,Arts,male,4,4
530,7869,Industrial Arts & Consumer Services,female,3.4,3.4
531,7870,Industrial Arts & Consumer Services,female,0,0
532,7871,Arts,brand,3.3,3.3
533,7872,Arts,brand,3.3,3.3
534,7873,Industrial Arts & Consumer Services,female,3.4,3.4
535,7874,Industrial Arts & Consumer Services,male,2.8,2.8
536,7875,Arts,unknown,3,3
537,7876,Arts,female,3,3
538,7877,Industrial Arts & Consumer Services,male,2.7,2.7
539,7878,Industrial Arts & Consumer Services,brand,2.6,2.6
540,7879,Arts,male,3.3,3.3
541,7880,Arts,female,2.9,2.9
542,7881,Industrial Arts & Consumer Services,brand,3,3
543,7882,Industrial Arts & Consumer Services,male,3.2,3.2
544,7883,Arts,male,3.3,3.3
545,7884,Arts,male,3.2,3.2
546,7885,Industrial Arts & Consumer Services,male,2.6,2.6
547,7886,Industrial Arts & Consumer Services,brand,3.1,3.1
548,7887,Arts,female,3,3
549,7888,Arts,brand,3.3,3.3
550,7889,Industrial Arts & Consumer Services,brand,3.1,3.1
551,7890,Industrial Arts & Consumer Services,brand,3.3,3.3
552,7891,Arts,brand,3.2,3.2
553,7892,Arts,female,3.4,3.4
554,7893,Industrial Arts & Consumer Services,brand,2.6,2.6
555,7894,Industrial Arts & Consumer Services,brand,3.1,3.1
556,7895,Arts,male,3.3,3.3
557,7896,Arts,brand,3,3
558,7897,Industrial Arts & Consumer Services,brand,2.8,2.8
559,7898,Industrial Arts & Consumer Services,male,3.1,3.1
560,7899,Arts,brand,2.8,2.8
561,7900,Arts,female,3.1,3.1
562,7901,Industrial Arts & Consumer Services,brand,3.1,3.1
563,7902,Industrial Arts & Consumer Services,unknown,2.7,2.7
564,7903,Arts,male,3.3,3.3
565,7904,Arts,unknown,3.1,3.1
566,7905,Industrial Arts & Consumer Services,brand,2.8,2.8
567,7906,Industrial Arts & Consumer Services,brand,3.2,3.2
568,7907,Arts,male,3.2,3.2
569,7908,Arts,brand,3.1,3.1
570,7909,Industrial Arts & Consumer Services,brand,3.4,3.4
571,7910,Industrial Arts & Consumer Services,male,2.8,2.8
572,7911,Arts,brand,3,3
573,7912,Arts,female,3,3
574,7913,Industrial Arts & Consumer Services,male,3.3,3.3
575,7914,Industrial Arts & Consumer Services,brand,3.4,3.4
576,7915,Arts,brand,2.6,2.6
577,7916,Arts,brand,2.6,2.6
578,7917,Industrial Arts & Consumer Services,male,3.2,3.2
579,7918,Industrial Arts & Consumer Services,unknown,3.4,3.4
580,7919,Arts,brand,3.4,3.4
581,7920,Arts,female,3.2,3.2
582,7921,Industrial Arts & Consumer Services,male,3.2,3.2
583,7922,Industrial Arts & Consumer Services,brand,3.1,3.1
584,7923,Arts,brand,2.6,2.6
585,7924,Arts,brand,3.5,3.5
586,7925,Industrial Arts & Consumer Services,brand,3.5,3.5
587,7926,Industrial Arts & Consumer Services,unknown,0,0
588,7927,Arts,brand,0,0
589,7928,Arts,male,0,0
590,7929,Industrial Arts & Consumer Services,male,0,0
591,7930,Industrial Arts & Consumer Services,brand,2.3,2.3
592,7931,Arts,female,2.8,2.8
593,7932,Arts,female,2.9,2.9
594,7933,Industrial Arts & Consumer Services,brand,3.4,3.4
595,7934,Industrial Arts & Consumer Services,female,3.3,3.3
596,7935,Arts,brand,3.1,3.1
597,7936,Arts,male,3.2,3.2
598,7937,Industrial Arts & Consumer Services,female,3,3
599,7938,Industrial Arts & Consumer Services,brand,3.3,3.3
600,7939,Arts,brand,2.6,2.6
601,7940,Arts,brand,3.1,3.1
602,7941,Industrial Arts & Consumer Services,brand,2.5,2.5
603,7942,Industrial Arts & Consumer Services,male,3.3,3.3
604,7943,Arts,brand,3.2,3.2
605,7944,Arts,male,2.9,2.9
606,7945,Industrial Arts & Consumer Services,female,3.5,3.5
607,7946,Industrial Arts & Consumer Services,brand,3.8,3.8
608,7947,Arts,female,3.6,3.6
609,7948,Arts,unknown,3.6,3.6
610,7949,Industrial Arts & Consumer Services,brand,3.6,3.6
611,7950,Industrial Arts & Consumer Services,brand,3.6,3.6
612,7951,Arts,brand,0,0
613,7952,Arts,brand,0,0
614,7953,Industrial Arts & Consumer Services,female,0,0
615,7954,Industrial Arts & Consumer Services,male,0,0
616,7955,Arts,male,0,0
617,7956,Arts,male,0,0
618,7957,Industrial Arts & Consumer Services,female,0,0
619,7958,Industrial Arts & Consumer Services,brand,0,0
620,7959,Arts,female,0,0
621,7960,Arts,male,0,0
622,7961,Industrial Arts & Consumer Services,male,0,0
623,7962,Industrial Arts & Consumer Services,male,0,0
624,7963,Arts,female,0,0
625,7964,Arts,brand,2.4,2.4
626,7965,Industrial Arts & Consumer Services,brand,2.2,2.2
627,7966,Industrial Arts & Consumer Services,female,2.4,2.4
628,7967,Arts,male,2.6,2.6
629,7968,Arts,brand,3.4,3.4
630,7969,Industrial Arts & Consumer Services,brand,3,3
631,7970,Industrial Arts & Consumer Services,brand,3.2,3.2
632,7971,Arts,male,0,0
633,7972,Arts,brand,0,0
634,7973,Industrial Arts & Consumer Services,male,3.4,3.4
635,7974,Industrial Arts & Consumer Services,male,2.1,2.1
636,7975,Arts,male,3.5,3.5
637,7976,Arts,male,3.4,3.4
638,7977,Industrial Arts & Consumer Services,male,3.5,3.5
639,7978,Industrial Arts & Consumer Services,brand,3.7,3.7
640,7979,Arts,female,4.1,4.1
641,7980,Arts,brand,3.1,3.1
642,7981,Industrial Arts & Consumer Services,brand,3.2,3.2
643,7982,Industrial Arts & Consumer Services,male,3.1,3.1
644,7983,Arts,female,3.1,3.1
645,7984,Arts,female,3.6,3.6
646,7985,Industrial Arts & Consumer Services,brand,0,0
647,7986,Industrial Arts & Consumer Services,,0,0
648,7987,Arts,male,0,0
649,7988,Arts,male,0,0
650,7989,Industrial Arts & Consumer Services,female,0,0
651,7990,Industrial Arts & Consumer Services,unknown,0,0
652,7991,Arts,male,0,0
653,7992,Arts,female,0,0
654,7993,Industrial Arts & Consumer Services,female,0,0
655,7994,Industrial Arts & Consumer Services,unknown,0,0
656,7995,Arts,male,2.7,2.7
657,7996,Arts,brand,3.3,3.3
658,7997,Industrial Arts & Consumer Services,female,3.1,3.1
659,7998,Industrial Arts & Consumer Services,brand,3.3,3.3
660,7999,Arts,brand,3.1,3.1
661,8000,Arts,brand,2.7,2.7
662,8001,Industrial Arts & Consumer Services,brand,2.7,2.7
663,8002,Industrial Arts & Consumer Services,brand,2.9,2.9
664,8003,Arts,brand,3.2,3.2
665,8004,Arts,male,3,3
666,8005,Industrial Arts & Consumer Services,male,2.7,2.7
667,8006,Industrial Arts & Consumer Services,male,3.2,3.2
668,8007,Arts,male,2.7,2.7
